vmin_kms,eta_std_june16,eta_std_annual,eta_vesc500_june16,eta_vesc500_annual,eta_vesc528_june16,eta_vesc528_annual,eta_vesc560_june16,eta_vesc560_annual,eta_vesc600_june16,eta_vesc600_annual,eta_v0_220_june16,eta_v0_220_annual,eta_v0_250_june16,eta_v0_250_annual,eta_king1_june16,eta_king1_annual,eta_king2_june16,eta_king2_annual,eta_king3_june16,eta_king3_annual,eta_shmpp_june16,eta_shmpp_annual,eta_shmpp_iso_june16,eta_shmpp_iso_annual,eta_shmpp_evans_june16,eta_shmpp_evans_annual,eta_env_low_june16,eta_env_low_annual,eta_env_high_june16,eta_env_high_annual,eta_std_dec16,eta_std_wimpydd_june16,eta_std_wimpydd_annual
6.660000e+02,2.396195e-05,1.908222e-05,1.698025e-05,1.253300e-05,2.173235e-05,1.695677e-05,2.584146e-05,2.089586e-05,2.918970e-05,2.417485e-05,1.078657e-05,8.241235e-06,3.662747e-05,2.983895e-05,1.590021e-05,1.197674e-05,8.338307e-07,5.376505e-07,4.090742e-08,2.283725e-08,1.935057e-05,1.542814e-05,3.825039e-05,3.138070e-05,1.424239e-05,1.098768e-05,1.618130e-09,7.147225e-10,4.438690e-05,3.745076e-05,1.447113e-05,2.408427e-05,1.918618e-05
6.665000e+02,2.371890e-05,1.887572e-05,1.676400e-05,1.235569e-05,2.149675e-05,1.675840e-05,2.559283e-05,2.068328e-05,2.893270e-05,2.395313e-05,1.065780e-05,8.135884e-06,3.629148e-05,2.954751e-05,1.570597e-05,1.181881e-05,8.179484e-07,5.268092e-07,3.983199e-08,2.220950e-08,1.915023e-05,1.525774e-05,3.790792e-05,3.107886e-05,1.407926e-05,1.085158e-05,1.554075e-09,6.844758e-10,4.403273e-05,3.713924e-05,1.430007e-05,2.384027e-05,1.897883e-05
6.670000e+02,2.347773e-05,1.867091e-05,1.654967e-05,1.218010e-05,2.126305e-05,1.656172e-05,2.534608e-05,2.047238e-05,2.867758e-05,2.373307e-05,1.053024e-05,8.031574e-06,3.595780e-05,2.925818e-05,1.551354e-05,1.166247e-05,8.023290e-07,5.161575e-07,3.878240e-08,2.159750e-08,1.895156e-05,1.508884e-05,3.756763e-05,3.077905e-05,1.391757e-05,1.071675e-05,1.492281e-09,6.553722e-10,4.368083e-05,3.682979e-05,1.413051e-05,2.359815e-05,1.877317e-05
6.675000e+02,2.323843e-05,1.846777e-05,1.633725e-05,1.200621e-05,2.103122e-05,1.636673e-05,2.510119e-05,2.026315e-05,2.842430e-05,2.351467e-05,1.040388e-05,7.928298e-06,3.562641e-05,2.897095e-05,1.532289e-05,1.150768e-05,7.869688e-07,5.056926e-07,3.775809e-08,2.100091e-08,1.875455e-05,1.492142e-05,3.722953e-05,3.048126e-05,1.375730e-05,1.058319e-05,1.432675e-09,6.273734e-10,4.333120e-05,3.652241e-05,1.396243e-05,2.335792e-05,1.856920e-05
6.680000e+02,2.300099e-05,1.826630e-05,1.612672e-05,1.183402e-05,2.080127e-05,1.617341e-05,2.485816e-05,2.005558e-05,2.817287e-05,2.329793e-05,1.027871e-05,7.826048e-06,3.529732e-05,2.868581e-05,1.513403e-05,1.135446e-05,7.718640e-07,4.954117e-07,3.675850e-08,2.041936e-08,1.855919e-05,1.475547e-05,3.689358e-05,3.018549e-05,1.359845e-05,1.045089e-05,1.375191e-09,6.004424e-10,4.298381e-05,3.621710e-05,1.379583e-05,2.311956e-05,1.836690e-05
6.685000e+02,2.276541e-05,1.806649e-05,1.591807e-05,1.166352e-05,2.057319e-05,1.598176e-05,2.461698e-05,1.984966e-05,2.792328e-05,2.308282e-05,1.015472e-05,7.724816e-06,3.497049e-05,2.840276e-05,1.494693e-05,1.120277e-05,7.570110e-07,4.853120e-07,3.578309e-08,1.985252e-08,1.836546e-05,1.459097e-05,3.655980e-05,2.989172e-05,1.344101e-05,1.031983e-05,1.319760e-09,5.745429e-10,4.263867e-05,3.591383e-05,1.363070e-05,2.288305e-05,1.816626e-05
6.690000e+02,2.253167e-05,1.786833e-05,1.571130e-05,1.149469e-05,2.034695e-05,1.579177e-05,2.437763e-05,1.964538e-05,2.767551e-05,2.286935e-05,1.003190e-05,7.624594e-06,3.464593e-05,2.812177e-05,1.476158e-05,1.105262e-05,7.424063e-07,4.753908e-07,3.483132e-08,1.930005e-08,1.817335e-05,1.442792e-05,3.622816e-05,2.959996e-05,1.328496e-05,1.019001e-05,1.266318e-09,5.496401e-10,4.229577e-05,3.561261e-05,1.346702e-05,2.264838e-05,1.796727e-05
6.695000e+02,2.229975e-05,1.767180e-05,1.550639e-05,1.132753e-05,2.012254e-05,1.560342e-05,2.414010e-05,1.944273e-05,2.742955e-05,2.265750e-05,9.910244e-06,7.525373e-06,3.432362e-05,2.784284e-05,1.457797e-05,1.090400e-05,7.280462e-07,4.656453e-07,3.390268e-08,1.876161e-08,1.798286e-05,1.426631e-05,3.589865e-05,2.931017e-05,1.313030e-05,1.006141e-05,1.214801e-09,5.256999e-10,4.195508e-05,3.531341e-05,1.330479e-05,2.241556e-05,1.776993e-05
6.700000e+02,2.206966e-05,1.747690e-05,1.530332e-05,1.116203e-05,1.989997e-05,1.541671e-05,2.390438e-05,1.924171e-05,2.718539e-05,2.244726e-05,9.789743e-06,7.427147e-06,3.400356e-05,2.756596e-05,1.439609e-05,1.075688e-05,7.139272e-07,4.560730e-07,3.299665e-08,1.823688e-08,1.779396e-05,1.410612e-05,3.557128e-05,2.902237e-05,1.297701e-05,9.934036e-06,1.165148e-09,5.026895e-10,4.161660e-05,3.501623e-05,1.314400e-05,2.218455e-05,1.757421e-05
6.705000e+02,2.184138e-05,1.728362e-05,1.510210e-05,1.099817e-05,1.967922e-05,1.523162e-05,2.367047e-05,1.904230e-05,2.694302e-05,2.223863e-05,9.670387e-06,7.329908e-06,3.368572e-05,2.729111e-05,1.421594e-05,1.061127e-05,7.000459e-07,4.466711e-07,3.211273e-08,1.772554e-08,1.760665e-05,1.394735e-05,3.524602e-05,2.873654e-05,1.282509e-05,9.807869e-06,1.117300e-09,4.805769e-10,4.128031e-05,3.472106e-05,1.298464e-05,2.195537e-05,1.738012e-05
6.710000e+02,2.161489e-05,1.709195e-05,1.490271e-05,1.083594e-05,1.946027e-05,1.504815e-05,2.343834e-05,1.884448e-05,2.670243e-05,2.203158e-05,9.552168e-06,7.233647e-06,3.337010e-05,2.701830e-05,1.403749e-05,1.046714e-05,6.863988e-07,4.374371e-07,3.125044e-08,1.722729e-08,1.742091e-05,1.378998e-05,3.492287e-05,2.845266e-05,1.267452e-05,9.682903e-06,1.071198e-09,4.593311e-10,4.094621e-05,3.442789e-05,1.282669e-05,2.172798e-05,1.718765e-05
6.715000e+02,2.139019e-05,1.690187e-05,1.470513e-05,1.067534e-05,1.924311e-05,1.486629e-05,2.320800e-05,1.864826e-05,2.646361e-05,2.182612e-05,9.435079e-06,7.138358e-06,3.305669e-05,2.674749e-05,1.386074e-05,1.032450e-05,6.729825e-07,4.283683e-07,3.040928e-08,1.674181e-08,1.723673e-05,1.363401e-05,3.460181e-05,2.817074e-05,1.252529e-05,9.559127e-06,1.026786e-09,4.389221e-10,4.061429e-05,3.413670e-05,1.267016e-05,2.150239e-05,1.699677e-05
6.720000e+02,2.116726e-05,1.671338e-05,1.450936e-05,1.051635e-05,1.902775e-05,1.468602e-05,2.297942e-05,1.845362e-05,2.622655e-05,2.162222e-05,9.319109e-06,7.044032e-06,3.274547e-05,2.647870e-05,1.368567e-05,1.018332e-05,6.597936e-07,4.194624e-07,2.958879e-08,1.626882e-08,1.705411e-05,1.347941e-05,3.428285e-05,2.789076e-05,1.237741e-05,9.436533e-06,9.840093e-10,4.193207e-10,4.028454e-05,3.384749e-05,1.251503e-05,2.127858e-05,1.680749e-05
6.725000e+02,2.094611e-05,1.652647e-05,1.431539e-05,1.035897e-05,1.881415e-05,1.450733e-05,2.275261e-05,1.826056e-05,2.599124e-05,2.141989e-05,9.204251e-06,6.950662e-06,3.243645e-05,2.621189e-05,1.351227e-05,1.004361e-05,6.468290e-07,4.107167e-07,2.878851e-08,1.580801e-08,1.687303e-05,1.332619e-05,3.396596e-05,2.761271e-05,1.223084e-05,9.315111e-06,9.428146e-10,4.004988e-10,3.995693e-05,3.356024e-05,1.236129e-05,2.105654e-05,1.661979e-05
6.730000e+02,2.072670e-05,1.634113e-05,1.412320e-05,1.020319e-05,1.860233e-05,1.433022e-05,2.252755e-05,1.806905e-05,2.575767e-05,2.121912e-05,9.090497e-06,6.858241e-06,3.212959e-05,2.594708e-05,1.334054e-05,9.905339e-06,6.340852e-07,4.021287e-07,2.800798e-08,1.535910e-08,1.669348e-05,1.317434e-05,3.365115e-05,2.733658e-05,1.208560e-05,9.194854e-06,9.031504e-10,3.824290e-10,3.963147e-05,3.327495e-05,1.220893e-05,2.083626e-05,1.643367e-05
6.735000e+02,2.050905e-05,1.615734e-05,1.393278e-05,1.004899e-05,1.839225e-05,1.415468e-05,2.230422e-05,1.787910e-05,2.552582e-05,2.101988e-05,8.977837e-06,6.766761e-06,3.182490e-05,2.568423e-05,1.317046e-05,9.768508e-06,6.215590e-07,3.936962e-07,2.724676e-08,1.492182e-08,1.651544e-05,1.302383e-05,3.333839e-05,2.706237e-05,1.194165e-05,9.075752e-06,8.649664e-10,3.650847e-10,3.930814e-05,3.299160e-05,1.205795e-05,2.061773e-05,1.624911e-05
6.740000e+02,2.029312e-05,1.597511e-05,1.374414e-05,9.896361e-06,1.818392e-05,1.398070e-05,2.208262e-05,1.769069e-05,2.529569e-05,2.082218e-05,8.866265e-06,6.676214e-06,3.152236e-05,2.542335e-05,1.300202e-05,9.633104e-06,6.092474e-07,3.854166e-07,2.650441e-08,1.449588e-08,1.633891e-05,1.287466e-05,3.302769e-05,2.679007e-05,1.179901e-05,8.957796e-06,8.282138e-10,3.484403e-10,3.898694e-05,3.271019e-05,1.190833e-05,2.040094e-05,1.606610e-05
6.745000e+02,2.007893e-05,1.579441e-05,1.355724e-05,9.745301e-06,1.797732e-05,1.380826e-05,2.186274e-05,1.750381e-05,2.506727e-05,2.062600e-05,8.755770e-06,6.586594e-06,3.122197e-05,2.516442e-05,1.283521e-05,9.499117e-06,5.971470e-07,3.772876e-07,2.578052e-08,1.408103e-08,1.616387e-05,1.272683e-05,3.271903e-05,2.651966e-05,1.165765e-05,8.840978e-06,7.928454e-10,3.324708e-10,3.866784e-05,3.243071e-05,1.176007e-05,2.018588e-05,1.588463e-05
6.750000e+02,1.986644e-05,1.561525e-05,1.337209e-05,9.595797e-06,1.777245e-05,1.363735e-05,2.164457e-05,1.731846e-05,2.484055e-05,2.043134e-05,8.646346e-06,6.497893e-06,3.092370e-05,2.490744e-05,1.267002e-05,9.366537e-06,5.852549e-07,3.693068e-07,2.507466e-08,1.367700e-08,1.599032e-05,1.258032e-05,3.241240e-05,2.625114e-05,1.151757e-05,8.725289e-06,7.588153e-10,3.171521e-10,3.835084e-05,3.215313e-05,1.161316e-05,1.997254e-05,1.570470e-05
6.755000e+02,1.965567e-05,1.543760e-05,1.318867e-05,9.447838e-06,1.756929e-05,1.346798e-05,2.142809e-05,1.713462e-05,2.461552e-05,2.023819e-05,8.537984e-06,6.410104e-06,3.062756e-05,2.465238e-05,1.250643e-05,9.235352e-06,5.735679e-07,3.614719e-07,2.438642e-08,1.328353e-08,1.581824e-05,1.243511e-05,3.210779e-05,2.598450e-05,1.137876e-05,8.610721e-06,7.260788e-10,3.024609e-10,3.803594e-05,3.187746e-05,1.146758e-05,1.976091e-05,1.552630e-05
6.760000e+02,1.944658e-05,1.526146e-05,1.300698e-05,9.301416e-06,1.736783e-05,1.330012e-05,2.121330e-05,1.695229e-05,2.439216e-05,2.004652e-05,8.430676e-06,6.323219e-06,3.033352e-05,2.439925e-05,1.234445e-05,9.105554e-06,5.620830e-07,3.537807e-07,2.371541e-08,1.290037e-08,1.564762e-05,1.229121e-05,3.180520e-05,2.571973e-05,1.124120e-05,8.497265e-06,6.945926e-10,2.883746e-10,3.772311e-05,3.160369e-05,1.132334e-05,1.955098e-05,1.534941e-05
6.765000e+02,1.923918e-05,1.508683e-05,1.282700e-05,9.156520e-06,1.716806e-05,1.313377e-05,2.100019e-05,1.677145e-05,2.417047e-05,1.985635e-05,8.324414e-06,6.237231e-06,3.004158e-05,2.414803e-05,1.218404e-05,8.977131e-06,5.507972e-07,3.462309e-07,2.306123e-08,1.252729e-08,1.547846e-05,1.214861e-05,3.150461e-05,2.545682e-05,1.110489e-05,8.384912e-06,6.643147e-10,2.748711e-10,3.741235e-05,3.133180e-05,1.118041e-05,1.934274e-05,1.517402e-05
6.770000e+02,1.903345e-05,1.491369e-05,1.264872e-05,9.013142e-06,1.696997e-05,1.296892e-05,2.078875e-05,1.659210e-05,2.395043e-05,1.966765e-05,8.219189e-06,6.152134e-06,2.975173e-05,2.389871e-05,1.202521e-05,8.850074e-06,5.397076e-07,3.388203e-07,2.242350e-08,1.216402e-08,1.531073e-05,1.200728e-05,3.120601e-05,2.519576e-05,1.096983e-05,8.273655e-06,6.352044e-10,2.619292e-10,3.710364e-05,3.106178e-05,1.103880e-05,1.913617e-05,1.500013e-05
6.775000e+02,1.882939e-05,1.474202e-05,1.247213e-05,8.871271e-06,1.677356e-05,1.280556e-05,2.057896e-05,1.641422e-05,2.373205e-05,1.948042e-05,8.114995e-06,6.067919e-06,2.946396e-05,2.365128e-05,1.186794e-05,8.724373e-06,5.288112e-07,3.315466e-07,2.180184e-08,1.181036e-08,1.514443e-05,1.186722e-05,3.090941e-05,2.493655e-05,1.083600e-05,8.163485e-06,6.072220e-10,2.495285e-10,3.679699e-05,3.079362e-05,1.089850e-05,1.893128e-05,1.482773e-05
6.780000e+02,1.862698e-05,1.457184e-05,1.229723e-05,8.730899e-06,1.657880e-05,1.264368e-05,2.037082e-05,1.623781e-05,2.351530e-05,1.929465e-05,8.011823e-06,5.984581e-06,2.917826e-05,2.340574e-05,1.171223e-05,8.600016e-06,5.181051e-07,3.244078e-07,2.119589e-08,1.146605e-08,1.497956e-05,1.172843e-05,3.061477e-05,2.467918e-05,1.070338e-05,8.054394e-06,5.803292e-10,2.376490e-10,3.649237e-05,3.052732e-05,1.075948e-05,1.872804e-05,1.465681e-05
6.785000e+02,1.842621e-05,1.440311e-05,1.212399e-05,8.592015e-06,1.638570e-05,1.248327e-05,2.016432e-05,1.606286e-05,2.330018e-05,1.911032e-05,7.909665e-06,5.902112e-06,2.889461e-05,2.316206e-05,1.155806e-05,8.476996e-06,5.075865e-07,3.174016e-07,2.060528e-08,1.113088e-08,1.481609e-05,1.159089e-05,3.032211e-05,2.442363e-05,1.057199e-05,7.946374e-06,5.544887e-10,2.262715e-10,3.618977e-05,3.026287e-05,1.062176e-05,1.852645e-05,1.448735e-05
6.790000e+02,1.822708e-05,1.423584e-05,1.195242e-05,8.454611e-06,1.619424e-05,1.232433e-05,1.995945e-05,1.588936e-05,2.308667e-05,1.892744e-05,7.808513e-06,5.820505e-06,2.861300e-05,2.292024e-05,1.140542e-05,8.355301e-06,4.972526e-07,3.105261e-07,2.002966e-08,1.080463e-08,1.465402e-05,1.145460e-05,3.003141e-05,2.416990e-05,1.044179e-05,7.839417e-06,5.296643e-10,2.153773e-10,3.588919e-05,3.000024e-05,1.048531e-05,1.832650e-05,1.431935e-05
6.795000e+02,1.802957e-05,1.407002e-05,1.178250e-05,8.318676e-06,1.600441e-05,1.216683e-05,1.975619e-05,1.571730e-05,2.287478e-05,1.874599e-05,7.708361e-06,5.739754e-06,2.833343e-05,2.268028e-05,1.125430e-05,8.234921e-06,4.871007e-07,3.037790e-07,1.946869e-08,1.048708e-08,1.449333e-05,1.131953e-05,2.974265e-05,2.391797e-05,1.031280e-05,7.733514e-06,5.058211e-10,2.049484e-10,3.559062e-05,2.973944e-05,1.035013e-05,1.812818e-05,1.415281e-05
6.800000e+02,1.783367e-05,1.390563e-05,1.161422e-05,8.184202e-06,1.581621e-05,1.201078e-05,1.955454e-05,1.554667e-05,2.266448e-05,1.856596e-05,7.609199e-06,5.659851e-06,2.805589e-05,2.244215e-05,1.110469e-05,8.115848e-06,4.771278e-07,2.971584e-07,1.892203e-08,1.017802e-08,1.433403e-05,1.118570e-05,2.945584e-05,2.366785e-05,1.018498e-05,7.628658e-06,4.829250e-10,1.949673e-10,3.529404e-05,2.948046e-05,1.021621e-05,1.793148e-05,1.398770e-05
6.805000e+02,1.763938e-05,1.374267e-05,1.144757e-05,8.051179e-06,1.562961e-05,1.185616e-05,1.935449e-05,1.537746e-05,2.245577e-05,1.838734e-05,7.511020e-06,5.580789e-06,2.778036e-05,2.220586e-05,1.095658e-05,7.998070e-06,4.673315e-07,2.906622e-07,1.838934e-08,9.877248e-09,1.417609e-05,1.105308e-05,2.917096e-05,2.341953e-05,1.005835e-05,7.524841e-06,4.609431e-10,1.854172e-10,3.499945e-05,2.922327e-05,1.008355e-05,1.773639e-05,1.382403e-05
6.810000e+02,1.744668e-05,1.358112e-05,1.128254e-05,7.919599e-06,1.544462e-05,1.170297e-05,1.915603e-05,1.520966e-05,2.224863e-05,1.821013e-05,7.413817e-06,5.502563e-06,2.750683e-05,2.197139e-05,1.080996e-05,7.881579e-06,4.577089e-07,2.842885e-07,1.787031e-08,9.584560e-09,1.401951e-05,1.092166e-05,2.888800e-05,2.317298e-05,9.932891e-06,7.422056e-06,4.398433e-10,1.762817e-10,3.470683e-05,2.896788e-05,9.952130e-06,1.754289e-05,1.366177e-05
6.815000e+02,1.725557e-05,1.342099e-05,1.111913e-05,7.789452e-06,1.526122e-05,1.155119e-05,1.895914e-05,1.504327e-05,2.204307e-05,1.803431e-05,7.317582e-06,5.425164e-06,2.723530e-05,2.173873e-05,1.066482e-05,7.766364e-06,4.482575e-07,2.780353e-07,1.736461e-08,9.299760e-09,1.386428e-05,1.079144e-05,2.860695e-05,2.292821e-05,9.808591e-06,7.320293e-06,4.195948e-10,1.675451e-10,3.441618e-05,2.871428e-05,9.821946e-06,1.735099e-05,1.350094e-05
6.820000e+02,1.706603e-05,1.326225e-05,1.095731e-05,7.660728e-06,1.507940e-05,1.140082e-05,1.876383e-05,1.487827e-05,2.183907e-05,1.785988e-05,7.222308e-06,5.348587e-06,2.696574e-05,2.150786e-05,1.052114e-05,7.652415e-06,4.389747e-07,2.719006e-07,1.687193e-08,9.022653e-09,1.371038e-05,1.066241e-05,2.832781e-05,2.268521e-05,9.685443e-06,7.219546e-06,4.001674e-10,1.591920e-10,3.412747e-05,2.846245e-05,9.692991e-06,1.716066e-05,1.334150e-05
6.825000e+02,1.687805e-05,1.310491e-05,1.079709e-05,7.533419e-06,1.489916e-05,1.125185e-05,1.857007e-05,1.471465e-05,2.163661e-05,1.768682e-05,7.127987e-06,5.272825e-06,2.669817e-05,2.127879e-05,1.037893e-05,7.539724e-06,4.298578e-07,2.658825e-07,1.639197e-08,8.753053e-09,1.355781e-05,1.053456e-05,2.805057e-05,2.244397e-05,9.563440e-06,7.119808e-06,3.815321e-10,1.512078e-10,3.384072e-05,2.821239e-05,9.565255e-06,1.697191e-05,1.318346e-05
6.830000e+02,1.669164e-05,1.294894e-05,1.063845e-05,7.407516e-06,1.472048e-05,1.110427e-05,1.837786e-05,1.455242e-05,2.143570e-05,1.751514e-05,7.034611e-06,5.197872e-06,2.643255e-05,2.105151e-05,1.023816e-05,7.428281e-06,4.209043e-07,2.599791e-07,1.592444e-08,8.490775e-09,1.340656e-05,1.040788e-05,2.777521e-05,2.220448e-05,9.442574e-06,7.021069e-06,3.636606e-10,1.435782e-10,3.355589e-05,2.796408e-05,9.438731e-06,1.678471e-05,1.302681e-05
6.835000e+02,1.650676e-05,1.279436e-05,1.048139e-05,7.283010e-06,1.454335e-05,1.095806e-05,1.818720e-05,1.439155e-05,2.123631e-05,1.734481e-05,6.942174e-06,5.123719e-06,2.616888e-05,2.082599e-05,1.009883e-05,7.318075e-06,4.121118e-07,2.541887e-07,1.546903e-08,8.235639e-09,1.325662e-05,1.028236e-05,2.750174e-05,2.196674e-05,9.322836e-06,6.923324e-06,3.465256e-10,1.362894e-10,3.327299e-05,2.771752e-05,9.313410e-06,1.659907e-05,1.287153e-05
6.840000e+02,1.632343e-05,1.264113e-05,1.032588e-05,7.159891e-06,1.436777e-05,1.081323e-05,1.799806e-05,1.423204e-05,2.103845e-05,1.717583e-05,6.850668e-06,5.050363e-06,2.590716e-05,2.060223e-05,9.960926e-06,7.209098e-06,4.034778e-07,2.485092e-07,1.502547e-08,7.987469e-09,1.310798e-05,1.015800e-05,2.723013e-05,2.173072e-05,9.204218e-06,6.826565e-06,3.301007e-10,1.293280e-10,3.299200e-05,2.747269e-05,9.189284e-06,1.641497e-05,1.271763e-05
6.845000e+02,1.614162e-05,1.248926e-05,1.017193e-05,7.038152e-06,1.419372e-05,1.066976e-05,1.781045e-05,1.407388e-05,2.084210e-05,1.700820e-05,6.760085e-06,4.977795e-06,2.564737e-05,2.038023e-05,9.824440e-06,7.101340e-06,3.949998e-07,2.429390e-07,1.459347e-08,7.746091e-09,1.296062e-05,1.003477e-05,2.696038e-05,2.149643e-05,9.086712e-06,6.730783e-06,3.143600e-10,1.226812e-10,3.271292e-05,2.722959e-05,9.066346e-06,1.623240e-05,1.256508e-05
6.850000e+02,1.596133e-05,1.233874e-05,1.001952e-05,6.917782e-06,1.402119e-05,1.052764e-05,1.762434e-05,1.391706e-05,2.064726e-05,1.684190e-05,6.670419e-06,4.906009e-06,2.538949e-05,2.015997e-05,9.689359e-06,6.994792e-06,3.866754e-07,2.374762e-07,1.417276e-08,7.511339e-09,1.281455e-05,9.912688e-06,2.669249e-05,2.126386e-05,8.970309e-06,6.635972e-06,2.992789e-10,1.163365e-10,3.243573e-05,2.698821e-05,8.944587e-06,1.605135e-05,1.241389e-05
6.855000e+02,1.578255e-05,1.218956e-05,9.868651e-06,6.798773e-06,1.385019e-05,1.038687e-05,1.743974e-05,1.376158e-05,2.045390e-05,1.667692e-05,6.581662e-06,4.834999e-06,2.513353e-05,1.994144e-05,9.555676e-06,6.889444e-06,3.785023e-07,2.321191e-07,1.376307e-08,7.283047e-09,1.266974e-05,9.791728e-06,2.642644e-05,2.103300e-05,8.855003e-06,6.542125e-06,2.848332e-10,1.102820e-10,3.216042e-05,2.674853e-05,8.823999e-06,1.587181e-05,1.226404e-05
6.860000e+02,1.560526e-05,1.204170e-05,9.719303e-06,6.681117e-06,1.368069e-05,1.024744e-05,1.725663e-05,1.360742e-05,2.026203e-05,1.651327e-05,6.493808e-06,4.764759e-06,2.487948e-05,1.972464e-05,9.423379e-06,6.785287e-06,3.704781e-07,2.268660e-07,1.336415e-08,7.061055e-09,1.252620e-05,9.671886e-06,2.616223e-05,2.080385e-05,8.740785e-06,6.449234e-06,2.709996e-10,1.045061e-10,3.188699e-05,2.651056e-05,8.704575e-06,1.569378e-05,1.211552e-05
6.865000e+02,1.542947e-05,1.189517e-05,9.571469e-06,6.564805e-06,1.351268e-05,1.010933e-05,1.707501e-05,1.345457e-05,2.007164e-05,1.635092e-05,6.406848e-06,4.695283e-06,2.462731e-05,1.950955e-05,9.292459e-06,6.682312e-06,3.626004e-07,2.217150e-07,1.297574e-08,6.845205e-09,1.238390e-05,9.553155e-06,2.589984e-05,2.057638e-05,8.627646e-06,6.357293e-06,2.577556e-10,9.899753e-11,3.161541e-05,2.627427e-05,8.586306e-06,1.551724e-05,1.196833e-05
6.870000e+02,1.525516e-05,1.174995e-05,9.425142e-06,6.449827e-06,1.334616e-05,9.972541e-06,1.689486e-05,1.330304e-05,1.988271e-05,1.618986e-05,6.320777e-06,4.626563e-06,2.437702e-05,1.929616e-05,9.162906e-06,6.580509e-06,3.548670e-07,2.166646e-07,1.259757e-08,6.635343e-09,1.224285e-05,9.435525e-06,2.563927e-05,2.035060e-05,8.515581e-06,6.266293e-06,2.450792e-10,9.374552e-11,3.134570e-05,2.603966e-05,8.469185e-06,1.534219e-05,1.182245e-05
6.875000e+02,1.508232e-05,1.160603e-05,9.280311e-06,6.336176e-06,1.318113e-05,9.837062e-06,1.671618e-05,1.315280e-05,1.969524e-05,1.603011e-05,6.235586e-06,4.558595e-06,2.412860e-05,1.908447e-05,9.034709e-06,6.479869e-06,3.472757e-07,2.117131e-07,1.222942e-08,6.431320e-09,1.210304e-05,9.318989e-06,2.538052e-05,2.012650e-05,8.404580e-06,6.176229e-06,2.329494e-10,8.873964e-11,3.107782e-05,2.580672e-05,8.353204e-06,1.516861e-05,1.167788e-05
6.880000e+02,1.491094e-05,1.146341e-05,9.136967e-06,6.223843e-06,1.301756e-05,9.702886e-06,1.653895e-05,1.300385e-05,1.950921e-05,1.587163e-05,6.151269e-06,4.491372e-06,2.388205e-05,1.887446e-05,8.907859e-06,6.380384e-06,3.398242e-07,2.068588e-07,1.187104e-08,6.232988e-09,1.196444e-05,9.203537e-06,2.512356e-05,1.990407e-05,8.294635e-06,6.087092e-06,2.213457e-10,8.396983e-11,3.081178e-05,2.557544e-05,8.238355e-06,1.499650e-05,1.153461e-05
6.885000e+02,1.474101e-05,1.132208e-05,8.995100e-06,6.112818e-06,1.285545e-05,9.570003e-06,1.636317e-05,1.285619e-05,1.932463e-05,1.571443e-05,6.067820e-06,4.424887e-06,2.363734e-05,1.866613e-05,8.782347e-06,6.282043e-06,3.325104e-07,2.021001e-07,1.152219e-08,6.040203e-09,1.182706e-05,9.089163e-06,2.486840e-05,1.968329e-05,8.185741e-06,5.998877e-06,2.102482e-10,7.942637e-11,3.054757e-05,2.534582e-05,8.124631e-06,1.482585e-05,1.139264e-05
6.890000e+02,1.457252e-05,1.118202e-05,8.854703e-06,6.003095e-06,1.269479e-05,9.438405e-06,1.618883e-05,1.270980e-05,1.914147e-05,1.555849e-05,5.985230e-06,4.359135e-06,2.339448e-05,1.845947e-05,8.658161e-06,6.184839e-06,3.253320e-07,1.974354e-07,1.118265e-08,5.852826e-09,1.169089e-05,8.975857e-06,2.461502e-05,1.946418e-05,8.077888e-06,5.911576e-06,1.996379e-10,7.509992e-11,3.028517e-05,2.511783e-05,8.012023e-06,1.465664e-05,1.125194e-05
6.895000e+02,1.440548e-05,1.104324e-05,8.715764e-06,5.894663e-06,1.253557e-05,9.308084e-06,1.601592e-05,1.256467e-05,1.895973e-05,1.540381e-05,5.903494e-06,4.294109e-06,2.315345e-05,1.825446e-05,8.535293e-06,6.088762e-06,3.182869e-07,1.928631e-07,1.085219e-08,5.670719e-09,1.155592e-05,8.863612e-06,2.436341e-05,1.924670e-05,7.971069e-06,5.825182e-06,1.894961e-10,7.098143e-11,3.002457e-05,2.489149e-05,7.900525e-06,1.448888e-05,1.111252e-05
6.900000e+02,1.423985e-05,1.090572e-05,8.578276e-06,5.787515e-06,1.237779e-05,9.179031e-06,1.584443e-05,1.242081e-05,1.877941e-05,1.525038e-05,5.822605e-06,4.229804e-06,2.291424e-05,1.805111e-05,8.413734e-06,5.993802e-06,3.113731e-07,1.883817e-07,1.053059e-08,5.493749e-09,1.142213e-05,8.752420e-06,2.411358e-05,1.903087e-05,7.865278e-06,5.739689e-06,1.798050e-10,6.706220e-11,2.976577e-05,2.466676e-05,7.790128e-06,1.432254e-05,1.097437e-05
6.905000e+02,1.407565e-05,1.076945e-05,8.442229e-06,5.681642e-06,1.222143e-05,9.051238e-06,1.567435e-05,1.227819e-05,1.860049e-05,1.509820e-05,5.742555e-06,4.166214e-06,2.267684e-05,1.784939e-05,8.293472e-06,5.899952e-06,3.045883e-07,1.839897e-07,1.021763e-08,5.321784e-09,1.128953e-05,8.642273e-06,2.386550e-05,1.881666e-05,7.760505e-06,5.655090e-06,1.705472e-10,6.333383e-11,2.950875e-05,2.444365e-05,7.680826e-06,1.415763e-05,1.083748e-05
