window,signal,case,exposure_tyr,kappa_DL,sigma_n_DL_cm2,n_crit
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",749.8942093324558,5.091784030890433e-05,1.5093284898325797e-42,5
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",865.9643233600654,5.118304649152076e-05,1.5171898453942907e-42,6
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",1000.0,4.3659477212522086e-05,1.2941729737215926e-42,6
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",1154.781984689458,4.285093820386526e-05,1.2702059131883256e-42,7
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",1333.521432163324,3.644416869703969e-05,1.0802936999880452e-42,7
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",1539.926526059492,3.511233202389615e-05,1.0408148253463835e-42,8
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",1778.2794100389228,2.974281183265273e-05,8.81649201820169e-43,8
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",2053.525026457146,2.8216303058359592e-05,8.363997731515078e-43,9
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",2371.373705661655,2.377109677564045e-05,7.046330594616209e-43,9
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",2738.4196342643613,2.2239896380462622e-05,6.592445597518121e-43,10
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",3162.2776601683795,2.0585597625160212e-05,6.102071255848359e-43,11
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",3651.741272548377,1.8873161830271064e-05,5.59446368322645e-43,12
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",4216.965034285822,1.7151090492584643e-05,5.083999901627354e-43,13
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",4869.675251658631,1.6714310437591963e-05,4.954527681911899e-43,15
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",5623.413251903491,1.4895938060932697e-05,4.415517932761864e-43,16
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",6493.816315762113,1.4103438142842532e-05,4.180601703537134e-43,18
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",7498.942093324558,1.3154804729851525e-05,3.899403713216234e-43,20
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",8659.643233600653,1.2109305582751893e-05,3.589492365987082e-43,22
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",10000.0,1.1604541439398195e-05,3.439868010832246e-43,25
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",11547.819846894581,1.0408334332547293e-05,3.0852831629366965e-43,27
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",13335.21432163324,1.0110214490555295e-05,2.9969131990550542e-43,31
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",15399.26526059492,9.605816063283015e-06,2.8473972510316927e-43,35
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",17782.794100389227,8.958681057023885e-06,2.6555707132623595e-43,39
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",20535.25026457146,8.498199283992288e-06,2.5190727284953847e-43,44
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",23713.737056616552,8.146360695853488e-06,2.414779223178056e-43,50
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",27384.196342643612,7.64094189514806e-06,2.2649608116795e-43,56
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",31622.776601683792,7.389434428208479e-06,2.1904078881944183e-43,64
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",36517.41272548377,7.12770409496682e-06,2.1128246587765108e-43,73
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",42169.65034285822,6.842322926181011e-06,2.0282307471147044e-43,83
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",48696.75251658631,6.641385322761111e-06,1.9686679597536508e-43,95
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",56234.13251903491,6.475707650436965e-06,1.9195570725968263e-43,109
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",64938.16315762113,6.227102467054555e-06,1.845864456468034e-43,124
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",74989.42093324558,6.057239786441322e-06,1.7955130311810407e-43,142
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",86596.43233600653,5.91912693687394e-06,1.7545730271668568e-43,163
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS central (Helm, 25% sys)",100000.0,5.781364925034514e-06,1.7137370199787167e-43,187
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",1.0,0.012062133478194577,3.575509408166841e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",1.1547819846894583,0.010444645860214197,3.0960467819127785e-40,1
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",1.333521432163324,0.015281577009697846,4.529830686136547e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",1.539926526059492,0.013232569099568365,3.9224549616579275e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",1.7782794100389228,0.011458201351113667,3.3964892533844705e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",2.053525026457146,0.009921662184431173,2.9410217147088493e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",2.371373705661655,0.008591074084638727,2.54660307576714e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",2.7384196342643614,0.007438832261131008,2.205050605975385e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",3.1622776601683795,0.006441031950089975,1.9092783525802086e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",3.651741272548377,0.0055769724788908666,1.6531501333001729e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",4.216965034285822,0.004828727803571076,1.4313522331979186e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",4.869675251658631,0.0041807746096,1.2392831647131864e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",5.623413251903491,0.0036196702604138434,1.072958203784407e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",6.493816315762113,0.0031337739123364645,9.289267215358276e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",7.498942093324558,0.00271300501005051,8.042005964678892e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",8.659643233600654,0.002348634152291496,6.961922219681089e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",10.0,0.002033101989000085,6.026608230271863e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",11.547819846894582,0.0017598623927171002,5.216659684303897e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",13.33521432163324,0.0015232466506067284,4.5152731397382813e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",15.39926526059492,0.0013183458595937801,3.9078974152596615e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",17.78279410038923,0.0011409090847483102,3.3819317069862043e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",20.53525026457146,0.000987255168080061,2.9264641683105834e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",23.71373705661655,0.0008541963581008164,2.532045529368874e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",27.384196342643612,0.0007389721757500444,2.1904930595771194e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",31.622776601683793,0.0006391921446459412,1.8947208061819427e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",36.51741272548377,0.0005527861975260302,1.638592586901907e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",42.169650342858226,0.0004779617299940511,1.4167946867996526e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",48.69675251658631,0.00041316641059694357,1.2247256183149206e-41,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",56.23413251903491,0.0004905709150057243,1.4541713745307702e-41,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",64.93816315762113,0.00042408551496369884,1.2570924964154376e-41,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",74.98942093324558,0.00036651153050298315,1.0864292190797334e-41,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",86.59643233600653,0.00031665451400631666,9.386409095993094e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",100.0,0.0002734801164510291,8.106615061795655e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",115.47819846894582,0.00023609262848558614,6.998359086931626e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",133.3521432163324,0.00020371639776745873,6.038648951548746e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",153.9926526059492,0.00017567973704068614,5.2075742135401135e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",177.82794100389228,0.00015140098910515078,4.487893140378823e-42,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",205.3525026457146,0.00016504635989583722,4.892375081556339e-42,4
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",237.13737056616552,0.0001421928638608793,4.214941937326814e-42,4
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",273.8419634264361,0.00012240255163055506,3.628309002962413e-42,4
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",316.22776601683796,0.00010526484729093788,3.1203058108948145e-42,4
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",365.1741272548377,9.042420674853645e-05,2.6803931704112435e-42,4
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",421.6965034285823,9.388843691828196e-05,2.7830813688661195e-42,5
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",486.9675251658631,8.057264123791304e-05,2.3883688346493893e-42,5
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",562.341325190349,6.904163724156149e-05,2.0465618620346617e-42,5
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",649.3816315762114,5.9056199168198696e-05,1.7505692182745964e-42,5
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",749.8942093324558,5.936245449011239e-05,1.759647370052498e-42,6
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",865.9643233600654,5.067437222616168e-05,1.5021115043630658e-42,6
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",1000.0,4.3150802947163e-05,1.2790946326903674e-42,6
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",1154.781984689458,4.2342263938506185e-05,1.2551275721571005e-42,7
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",1333.521432163324,3.593549443168061e-05,1.0652153589568202e-42,7
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",1539.926526059492,3.460365775853708e-05,1.0257364843151586e-42,8
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",1778.2794100389228,3.2840872926512965e-05,9.734832592710978e-43,9
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",2053.525026457146,2.7707628793000514e-05,8.21321432120283e-43,9
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",2371.373705661655,2.593942616169978e-05,7.689076103433129e-43,10
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",2738.4196342643613,2.4029071761782365e-05,7.122800647918936e-43,11
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",3162.2776601683795,2.2051581755907e-05,6.536624567763208e-43,12
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",3651.741272548377,2.0062964798796646e-05,5.947150188936118e-43,13
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",4216.965034285822,1.8104428055857875e-05,5.366592316377559e-43,14
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",4869.675251658631,1.7458755397996353e-05,5.1751992542005104e-43,16
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",5623.413251903491,1.546761650873209e-05,4.58497731341356e-43,17
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",6493.816315762113,1.4523044635234471e-05,4.304983262072154e-43,19
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",7498.942093324558,1.3444655758109759e-05,3.9853225998193086e-43,21
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",8659.643233600653,1.2973868980456774e-05,3.845769961326144e-43,24
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",10000.0,1.1686853901369556e-05,3.464267424312458e-43,26
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",11547.819846894581,1.1425527328771024e-05,3.386803879358394e-43,30
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",13335.21432163324,1.0477027200479975e-05,3.1056453978606656e-43,33
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",15399.26526059492,1.0226900328874325e-05,3.031501716373632e-43,38
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",17782.794100389227,9.423525720606567e-06,2.7933619647835456e-43,42
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",20535.25026457146,9.107166981469573e-06,2.6995855486806272e-43,48
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",23713.737056616552,8.600507250218428e-06,2.549399295220356e-43,54
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",27384.196342643612,8.376637630909718e-06,2.4830389012247133e-43,62
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",31622.776601683792,7.953186288152291e-06,2.357517635632096e-43,70
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",36517.41272548377,7.697415823641742e-06,2.2817010560989745e-43,80
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",42169.65034285822,7.396335832512876e-06,2.1924536320973975e-43,91
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",48696.75251658631,7.163648795149764e-06,2.1234795411744038e-43,104
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",56234.13251903491,6.955028326250722e-06,2.061639365832856e-43,119
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",64938.16315762113,6.741402984570287e-06,1.9983156246073053e-43,136
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",74989.42093324558,6.578430812318319e-06,1.9500067134010335e-43,156
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",86596.43233600653,6.426290057082379e-06,1.904908497343725e-43,179
ext 55-420 keV (1000 phd),O1 inelastic d=350,"atm CEvNS maximal (hard shape, 25% sys)",100000.0,6.314025310381336e-06,1.8716304989895626e-43,206
ext 55-420 keV (1000 phd),O1 inelastic d=350,all modelled NR-band backgrounds (25% sys),1.0,0.020152812927812607,5.973783357204693e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,all modelled NR-band backgrounds (25% sys),1.1547819846894583,0.01742041696498276,5.1638348112367275e-40,2
ext 55-420 keV (1000 phd),O1 inelastic d=350,all modelled NR-band backgrounds (25% sys),1.333521432163324,0.020684537850863268,6.131399542464233e-40,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,all modelled NR-band backgrounds (25% sys),1.539926526059492,0.017880871778186008,5.300324804455601e-40,3
ext 55-420 keV (1000 phd),O1 inelastic d=350,all modelled NR-band backgrounds (25% sys),1.7782794100389228,0.015452996984632478,4.580643731294312e-40,3
