name,cls,op,tau,mass,delta,distinct,on_LZ_grid,f_lo,f_L2,f_M,f_hi,N_lo,N_L2,N_M,rho,rho_sig32,physical,grid_model,class4,q2spin,SIlike,B_logu,B_flat,B_jeff,B_P016flat,B_logu_rho,B_flat_rho,B_jeff_rho,B_P016flat_rho,B_logu_rho32,B_flat_rho32,B_jeff_rho32,B_P016flat_rho32,Bmu_logu,Bmu_flat,Bmu_jeff,Bmu_logu_rho,post_uniform,post_uniform_rho,post_classes,post_classes_rho,post_physics,post_physics_rho,post_raw,post_raw_rho,post_heavy,post_heavy_rho
O4s_m1000_d230,inelastic,O4,s,1000,230,False,False,0.000706667,0.282658,0.469262,0.247373,0.00285668,1.14264,1.89698,0.862091,0.875217,True,False,inelastic-O4,False,False,51.7521,16.0083,40.9445,16.9781,44.6838,13.8048,35.3191,16.9781,45.3565,14.0145,35.8545,16.9781,52.0153,64.558,82.2492,44.9293,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d240,inelastic,O4,s,1000,240,False,False,0,0.242428,0.487026,0.270546,0,0.896068,1.80016,0.869841,0.88296,True,False,inelastic-O4,False,False,54.852,18.0001,44.6942,18.9681,47.7781,15.6614,38.8975,18.9681,48.4911,15.8971,39.4817,18.9681,55.1026,66.404,85.8663,48.0125,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d250,inelastic,O4,s,1000,250,True,True,0,0.200034,0.504059,0.295908,0,0.675999,1.70343,0.877724,0.890593,True,True,inelastic-O4,False,False,58.1292,20.2316,48.7749,21.1977,51.0837,17.7619,42.8308,21.1977,51.8252,18.0219,43.4565,21.1977,58.3668,68.2664,89.6142,51.3067,0.0118621,0.0107567,0.020239,0.0177006,0.0174829,0.0151126,0.00906491,0.00826782,0.0118621,0.0107567
O4s_m1000_d260,inelastic,O4,s,1000,260,False,False,0,0.16065,0.514982,0.324368,0,0.495272,1.58765,0.886688,0.899808,True,False,inelastic-O4,False,False,61.9244,22.976,53.6445,23.9398,54.9661,20.3766,47.5851,23.9398,55.7717,20.6776,48.2866,23.9398,62.1483,70.7454,94.1487,55.177,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d270,inelastic,O4,s,1000,270,False,False,0,0.120515,0.523536,0.355949,0,0.338574,1.47082,0.896756,0.909773,True,False,inelastic-O4,False,False,66.0515,26.1571,59.1117,27.1185,59.286,23.4605,53.0267,27.1185,60.139,23.8005,53.7939,27.1185,66.2611,73.4128,99.0439,59.4842,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d280,inelastic,O4,s,1000,280,False,False,0,0.0810996,0.526137,0.392763,0,0.206485,1.33958,0.908843,0.922043,True,False,inelastic-O4,False,False,70.9268,30.1784,65.7923,31.137,64.5095,27.4312,59.8113,31.137,65.4388,27.829,60.6774,31.137,71.1206,76.7752,104.952,64.6939,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d290,inelastic,O4,s,1000,290,False,False,0,0.047708,0.516417,0.435875,0,0.109453,1.18478,0.923197,0.936436,True,False,inelastic-O4,False,False,76.9528,35.5439,74.3715,36.499,71.0839,32.8175,68.674,36.499,72.0955,33.2875,69.6561,36.499,77.1292,81.4927,112.623,71.2529,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d300,inelastic,O4,s,1000,300,True,True,0,0.0196623,0.496911,0.483427,0,0.0406728,1.02789,0.93976,0.952779,True,True,inelastic-O4,False,False,83.7685,42.1405,84.4882,43.0915,78.7551,39.6048,79.4104,43.0915,79.8386,40.1528,80.5078,43.0915,83.9268,87.1216,121.492,78.9081,0.0170942,0.0165835,0.0291659,0.0272889,0.0251941,0.0232989,0.0130632,0.0127464,0.0170942,0.0165835
O4s_m1000_d310,inelastic,O4,s,1000,310,False,False,0,0,0.454207,0.545793,0,0,0.832198,0.962692,0.975424,True,False,inelastic-O4,False,False,93.3485,52.3607,99.4167,53.3061,89.8866,50.4092,95.7154,53.3061,91.068,51.0752,96.9785,53.3061,93.4844,95.8874,134.546,90.0196,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d320,inelastic,O4,s,1000,320,False,False,0,0,0.385323,0.614677,0,0,0.62687,0.99215,1.00442,True,False,inelastic-O4,False,False,105.093,66.4038,118.792,67.3424,104.272,65.8831,117.861,67.3424,105.555,66.6969,119.316,67.3424,105.206,107.977,151.492,104.385,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d330,inelastic,O4,s,1000,330,False,False,0,0,0.297336,0.702664,0,0,0.423154,1.0365,1.04645,True,False,inelastic-O4,False,False,120.092,86.7642,145.157,87.694,124.455,89.9287,150.446,87.694,125.644,90.7912,151.888,87.694,120.177,123.419,173.137,124.541,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d340,inelastic,O4,s,1000,340,False,False,0,0,0.189633,0.810367,0,0,0.234009,1.10529,1.10924,True,False,inelastic-O4,False,False,138.451,115.383,179.737,116.302,152.966,127.523,198.635,116.302,153.511,127.979,199.345,116.302,138.503,142.321,199.632,153.022,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d350,inelastic,O4,s,1000,350,True,True,0,0,0.0671462,0.932854,0,0,0.0719793,1.2264,1.20707,True,True,inelastic-O4,False,False,159.327,152.854,221.935,153.761,195.262,187.44,272.121,153.761,192.193,184.486,267.834,153.761,159.345,163.817,229.764,195.283,0.0325131,0.0411163,0.0554733,0.0676588,0.0479191,0.0577663,0.0248462,0.0316028,0.0325131,0.0411163
O4s_m1000_d360,inelastic,O4,s,1000,360,False,False,0,0,6.82269e-05,0.999932,0,0,6.82316e-05,1.42639,1.34667,True,False,inelastic-O4,False,False,170.759,175.577,246.257,176.477,243.308,250.4,351.14,176.477,229.743,236.41,331.529,176.477,170.759,175.589,246.266,243.308,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d370,inelastic,O4,s,1000,370,False,False,0,0,0,1,0,0,0,1.5761,1.48309,True,False,inelastic-O4,False,False,170.771,175.601,246.282,176.501,268.799,276.708,388.005,176.501,252.971,260.384,365.123,176.501,170.771,175.601,246.282,268.799,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d380,inelastic,O4,s,1000,380,False,False,0,0,0,0,inf,inf,inf,1.12799,1.46678,False,False,inelastic-O4,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
O4s_m1000_d390,inelastic,O4,s,1000,390,False,False,0,0,0,0,inf,inf,inf,0,0,False,False,inelastic-O4,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d0,inelastic,O4,s,4000,0,False,True,0.704552,0.187479,0.0787133,0.0292558,24.0825,6.40826,2.69052,0.820702,0.831679,True,True,inelastic-O4,False,False,11.2757,0.721276,4.09663,1.71476,9.31722,0.593121,3.37501,1.71476,9.43712,0.600967,3.41919,1.71476,11.781,23.6622,23.4952,9.79312,0,0,0,0,0,0,0.00175837,0.00150798,0,0
O4s_m4000_d10,inelastic,O4,s,4000,10,False,False,0.702314,0.189133,0.0791861,0.0293668,23.9153,6.44038,2.69645,0.820176,0.831161,True,False,inelastic-O4,False,False,11.3097,0.725726,4.1153,1.71919,9.33948,0.596397,3.38822,1.71919,9.45983,0.604298,3.43264,1.71919,11.8147,23.7205,23.5588,9.81492,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d20,inelastic,O4,s,4000,20,False,False,0.692446,0.19529,0.0819536,0.0303109,22.8447,6.44288,2.70376,0.819624,0.830638,True,False,inelastic-O4,False,False,11.6159,0.766145,4.28389,1.75943,9.58482,0.629162,3.52435,1.75943,9.70883,0.637526,3.57072,1.75943,12.1177,24.2762,24.1464,10.057,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d30,inelastic,O4,s,4000,30,False,False,0.674254,0.206416,0.0871019,0.0322283,20.9212,6.4048,2.70266,0.8193,0.830418,True,False,inelastic-O4,False,False,12.2356,0.851345,4.63209,1.84427,10.0898,0.698785,3.80861,1.84427,10.2218,0.708171,3.85928,1.84427,12.7313,25.3996,25.3352,10.5559,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d40,inelastic,O4,s,4000,40,False,False,0.64732,0.222486,0.0949968,0.0351975,18.3911,6.32107,2.69897,0.819428,0.830528,True,False,inelastic-O4,False,False,13.1743,0.989175,5.17707,1.98156,10.8617,0.811933,4.25627,1.98156,11.0039,0.822828,4.31287,1.98156,13.661,27.0677,27.1186,11.319,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d50,inelastic,O4,s,4000,50,True,True,0.612016,0.243167,0.105583,0.0392336,15.5993,6.19793,2.69114,0.819812,0.830913,True,True,inelastic-O4,False,False,14.4111,1.18702,5.92643,2.17868,11.8821,0.974638,4.87321,2.17868,12.038,0.987723,4.9381,2.17868,14.8868,29.2035,29.4363,12.3286,0.00294079,0.00250202,0.00501753,0.0041172,0.00433426,0.00351522,0.00224732,0.00192311,0.00294079,0.00250202
O4s_m4000_d60,inelastic,O4,s,4000,60,False,False,0.569155,0.267779,0.118696,0.0443705,12.8273,6.03507,2.67511,0.820298,0.831541,True,False,inelastic-O4,False,False,15.9268,1.45475,6.89121,2.44552,13.134,1.19498,5.66821,2.44552,13.3087,1.21124,5.74473,2.44552,16.3899,31.7278,32.2278,13.568,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d70,inelastic,O4,s,4000,70,False,False,0.520457,0.29481,0.134256,0.0504767,10.3109,5.84051,2.65977,0.821267,0.832454,True,False,inelastic-O4,False,False,17.6411,1.79137,8.04147,2.78115,14.5587,1.47303,6.62028,2.78115,14.7517,1.49295,6.70923,2.78115,18.0909,34.4409,35.3092,14.9797,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d80,inelastic,O4,s,4000,80,False,False,0.468267,0.322633,0.151595,0.0575041,8.1432,5.61061,2.63626,0.82278,0.833784,True,False,inelastic-O4,False,False,19.5171,2.20098,9.36843,3.18966,16.1301,1.81293,7.72493,3.18966,16.3404,1.83702,7.82698,3.18966,19.9532,37.2538,38.5963,16.5378,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d90,inelastic,O4,s,4000,90,False,False,0.414133,0.349711,0.170723,0.0654323,6.32919,5.34462,2.60916,0.823734,0.835087,True,False,inelastic-O4,False,False,21.5163,2.68519,10.8574,3.6727,17.7967,2.21408,8.9611,3.6727,18.0363,2.24443,9.08323,3.6727,21.9386,40.061,41.9938,18.1911,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d100,inelastic,O4,s,4000,100,True,True,0.360401,0.374441,0.191022,0.0741357,4.86138,5.05075,2.57665,0.825482,0.836802,True,True,inelastic-O4,False,False,23.5877,3.23895,12.4777,4.22525,19.545,2.67608,10.3183,4.22525,19.8072,2.71259,10.4583,4.22525,23.9965,42.7714,45.4019,19.9265,0.00481341,0.00411559,0.00821257,0.0067724,0.0070942,0.0057822,0.00367836,0.00316333,0.00481341,0.00411559
O4s_m4000_d110,inelastic,O4,s,4000,110,False,False,0.307922,0.395959,0.212519,0.0836002,3.68326,4.73634,2.54209,0.827453,0.838826,True,False,inelastic-O4,False,False,25.7052,3.86006,14.2122,4.84512,21.3443,3.19659,11.7787,4.84512,21.6317,3.24032,11.9391,4.84512,26.1009,45.3252,48.761,21.7131,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d120,inelastic,O4,s,4000,120,False,False,0.258859,0.413124,0.234306,0.0937103,2.76233,4.40853,2.50033,0.829885,0.841279,True,False,inelastic-O4,False,False,27.8453,4.54411,16.0417,5.52792,23.1831,3.77384,13.332,5.52792,23.4953,3.82543,13.5135,5.52792,28.2283,47.7182,52.0442,23.5399,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d130,inelastic,O4,s,4000,130,False,False,0.213199,0.425716,0.256571,0.104514,2.0399,4.07329,2.45489,0.832675,0.84404,True,False,inelastic-O4,False,False,30.0051,5.29197,17.9629,6.27451,25.0591,4.40941,14.9769,6.27451,25.3951,4.46936,15.1797,6.27451,30.3757,49.9387,55.2399,25.4043,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d140,inelastic,O4,s,4000,140,False,False,0.17192,0.43252,0.279446,0.116114,1.48061,3.72496,2.40665,0.835053,0.846715,True,False,inelastic-O4,False,False,32.1946,6.10906,19.9842,7.09032,26.9589,5.10448,16.7079,7.09032,27.3291,5.1755,16.9396,7.09032,32.5532,51.9956,58.3594,27.2927,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d150,inelastic,O4,s,4000,150,True,True,0.13523,0.434296,0.302091,0.128382,1.05334,3.38285,2.35307,0.838507,0.850117,True,True,inelastic-O4,False,False,34.3984,6.99103,22.0906,7.971,28.9174,5.86526,18.5434,7.971,29.3115,5.94619,18.7984,7.971,34.7452,53.912,61.3999,29.2403,0.00701951,0.00608914,0.0119766,0.01002,0.0103456,0.00855495,0.00536423,0.00468024,0.00701951,0.00608914
O4s_m4000_d160,inelastic,O4,s,4000,160,False,False,0.103703,0.430485,0.324262,0.141549,0.732631,3.04124,2.29081,0.842237,0.853919,True,False,inelastic-O4,False,False,36.6715,7.96291,24.3358,8.94156,30.9595,6.71003,20.517,8.94156,31.3825,6.8028,20.7998,8.94156,37.0066,55.7808,64.4614,31.2716,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d170,inelastic,O4,s,4000,170,False,False,0.0766739,0.421804,0.346232,0.15529,0.493745,2.71623,2.22958,0.846017,0.857853,True,False,inelastic-O4,False,False,38.9245,8.9888,26.6319,9.96612,33.0033,7.60817,22.5516,9.96612,33.4584,7.71429,22.8652,9.96612,39.2483,57.4723,67.3891,33.305,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d180,inelastic,O4,s,4000,180,False,False,0.0543984,0.40703,0.368268,0.170304,0.31942,2.39002,2.16242,0.850412,0.862272,True,False,inelastic-O4,False,False,41.2902,10.1325,29.1157,11.1084,35.1849,8.62041,24.7809,11.1084,35.669,8.74029,25.1246,11.1084,41.6025,59.1436,70.3872,35.4762,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d190,inelastic,O4,s,4000,190,False,False,0.0363588,0.387834,0.389955,0.185852,0.195632,2.08679,2.0982,0.854957,0.866876,True,False,inelastic-O4,False,False,43.6194,11.3254,31.6323,12.3,37.3626,9.68641,27.0647,12.3,37.8767,9.8211,27.4401,12.3,43.9206,60.6368,73.2334,37.6438,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d200,inelastic,O4,s,4000,200,True,True,0.0222127,0.365574,0.409364,0.202849,0.109503,1.8022,2.01807,0.860777,0.872583,True,True,inelastic-O4,False,False,46.1591,12.6999,34.4528,13.673,39.8005,10.9355,29.6764,13.673,40.3397,11.0852,30.0814,13.673,46.4491,62.3502,76.3745,40.0716,0.00941946,0.00838079,0.0160713,0.013791,0.0138828,0.0117746,0.00719825,0.00644166,0.00941946,0.00838079
O4s_m4000_d210,inelastic,O4,s,4000,210,False,False,0.0120033,0.338784,0.428567,0.220646,0.0544006,1.53542,1.94233,0.86615,0.878178,True,False,inelastic-O4,False,False,48.6973,14.1519,37.3505,15.1235,42.2451,12.2615,32.3711,15.1235,42.8249,12.4314,32.8186,15.1235,48.9761,63.9202,79.4118,42.5061,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d220,inelastic,O4,s,4000,220,False,False,0.00527615,0.308383,0.446797,0.239544,0.0220259,1.28738,1.8652,0.872102,0.884129,True,False,inelastic-O4,False,False,51.3128,15.7295,40.4162,16.6995,44.8136,13.7215,35.2666,16.6995,45.4248,13.9103,35.7509,16.6995,51.5804,65.4797,82.4906,45.0647,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d230,inelastic,O4,s,4000,230,False,False,0.00147391,0.274803,0.463478,0.260245,0.00566354,1.05594,1.78093,0.878614,0.890696,True,False,inelastic-O4,False,False,54.1382,17.5258,43.816,18.4942,47.6276,15.4022,38.5165,18.4942,48.2756,15.6136,39.044,18.4942,54.3943,67.1878,85.8163,47.8684,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d240,inelastic,O4,s,4000,240,False,False,0,0.239282,0.47819,0.282528,0,0.84693,1.69254,0.885883,0.897897,True,False,inelastic-O4,False,False,57.1364,19.5368,47.5215,20.5034,50.6741,17.3111,42.1169,20.5034,51.3545,17.5454,42.6859,20.5034,57.3808,69.0186,89.3423,50.9046,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d250,inelastic,O4,s,4000,250,False,True,0,0.201907,0.491296,0.306797,0,0.658111,1.60137,0.894357,0.906122,True,True,inelastic-O4,False,False,60.3414,21.8059,51.5908,22.7707,54.0209,19.506,46.1582,22.7707,54.7248,19.7621,46.7632,22.7707,60.5736,70.9656,93.0899,54.2408,0,0,0,0,0,0,0.00940989,0.00874321,0,0
O4s_m4000_d260,inelastic,O4,s,4000,260,False,False,0,0.165396,0.501868,0.332736,0,0.497078,1.50831,0.902639,0.914587,True,False,inelastic-O4,False,False,63.7293,24.3386,56.0108,25.3014,57.575,21.9726,50.5742,25.3014,58.3302,22.2629,51.2414,25.3014,63.9493,73.054,97.0565,57.784,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d270,inelastic,O4,s,4000,270,False,False,0,0.129609,0.508419,0.361973,0,0.358062,1.40458,0.912276,0.9243,True,False,inelastic-O4,False,False,67.5887,27.3915,61.1901,28.352,61.7055,24.992,55.8377,28.352,62.5119,25.3209,56.5713,28.352,67.7956,75.5939,101.668,61.9029,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d280,inelastic,O4,s,4000,280,False,False,0,0.0962261,0.510199,0.393574,0,0.244493,1.29632,0.9229,0.934709,True,False,inelastic-O4,False,False,71.803,30.9294,67.0163,31.8875,66.3078,28.548,61.8633,31.8875,67.1495,28.9128,62.6526,31.8875,71.9964,78.5181,106.791,66.4933,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d290,inelastic,O4,s,4000,290,False,False,0,0.0641394,0.505769,0.430091,0,0.14913,1.17596,0.936432,0.948048,True,False,inelastic-O4,False,False,76.7662,35.3701,74.0997,36.3253,71.9204,33.1246,69.4013,36.3253,72.8059,33.5349,70.2599,36.3253,76.9448,82.1794,112.961,72.0929,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d300,inelastic,O4,s,4000,300,True,True,0,0.0368944,0.493281,0.469824,0,0.0785281,1.04993,0.950309,0.962054,True,True,inelastic-O4,False,False,82.3382,40.7092,82.3293,41.661,78.2737,38.6887,78.2479,41.661,79.2344,39.1662,79.2125,41.661,82.5016,86.5942,120.087,78.4326,0.0168023,0.0164821,0.0286679,0.0271221,0.024764,0.0231565,0.0128402,0.0126685,0.0168023,0.0164821
O4s_m4000_d310,inelastic,O4,s,4000,310,False,False,0,0.015292,0.466878,0.51783,0,0.0295308,0.901605,0.968414,0.979713,True,False,inelastic-O4,False,False,89.4565,48.0746,93.2541,49.0223,86.6483,46.5578,90.3149,49.0223,87.6528,47.1004,91.3663,49.0223,89.6022,92.7881,129.567,86.7915,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d320,inelastic,O4,s,4000,320,False,False,0,0,0.42513,0.57487,0,0,0.739523,0.990642,1.0015,True,False,inelastic-O4,False,False,98.3062,58.0854,107.455,59.0279,97.3915,57.5423,106.452,59.0279,98.4532,58.1726,107.616,59.0279,98.4322,100.991,141.7,97.5168,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d330,inelastic,O4,s,4000,330,False,False,0,0,0.36616,0.63384,0,0,0.577686,1.0183,1.02822,True,False,inelastic-O4,False,False,108.36,70.6065,124.383,71.5431,110.332,71.8976,126.655,71.5431,111.402,72.5975,127.887,71.5431,108.466,111.34,156.206,110.44,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d340,inelastic,O4,s,4000,340,False,False,0,0,0.291324,0.708676,0,0,0.411082,1.05543,1.06377,True,False,inelastic-O4,False,False,121.117,88.2544,147.021,89.1836,127.799,93.1426,155.158,89.1836,128.804,93.8778,156.382,89.1836,121.2,124.474,174.616,127.884,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d350,inelastic,O4,s,4000,350,True,True,0,0,0.210672,0.789328,0,0,0.2669,1.10773,1.1119,True,True,inelastic-O4,False,False,134.865,109.473,172.79,110.394,149.33,121.258,191.379,110.394,149.89,121.714,192.098,110.394,134.924,138.628,194.457,149.393,0.0275212,0.0314445,0.0469562,0.0517434,0.0405618,0.0441779,0.0210314,0.0241689,0.0275212,0.0314445
O4s_m4000_d360,inelastic,O4,s,4000,360,False,False,0,0,0.111541,0.888459,0,0,0.125544,1.18985,1.18122,True,False,inelastic-O4,False,False,151.761,138.67,206.302,139.581,180.459,164.98,245.419,139.581,179.154,163.784,243.64,139.581,151.791,156.026,218.843,180.493,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d370,inelastic,O4,s,4000,370,False,False,0,0,0.0261174,0.973883,0,0,0.0268179,1.31061,1.27374,True,False,inelastic-O4,False,False,166.32,166.569,236.714,167.472,217.79,218.277,310.153,167.472,211.681,212.139,301.436,167.472,166.327,171.018,239.857,217.798,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d380,inelastic,O4,s,4000,380,False,False,0,0,0,1,0,0,0,1.47563,1.38652,True,False,inelastic-O4,False,False,170.771,175.601,246.282,176.501,251.702,259.074,363.287,176.501,236.539,243.436,341.366,176.501,170.771,175.601,246.282,251.702,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d390,inelastic,O4,s,4000,390,False,False,0,0,0,1,0,0,0,1.56573,1.47913,True,False,inelastic-O4,False,False,170.771,175.601,246.282,176.501,267.034,274.888,385.453,176.501,252.298,259.69,364.15,176.501,170.771,175.601,246.282,267.034,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d400,inelastic,O4,s,4000,400,False,False,0,0,0,1,0,0,0,1.38219,1.48772,True,False,inelastic-O4,False,False,170.771,175.601,246.282,176.501,235.803,242.676,340.302,176.501,253.76,261.197,366.263,176.501,170.771,175.601,246.282,235.803,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d410,inelastic,O4,s,4000,410,False,False,0,0,0,0,inf,inf,inf,0.860716,1.3662,False,False,inelastic-O4,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
O4s_m4000_d420,inelastic,O4,s,4000,420,False,False,0,0,0,0,inf,inf,inf,0,0,False,False,inelastic-O4,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
O4v_m400_d0,inelastic,O4,v,400,0,False,True,0.743863,0.178784,0.0596283,0.0177252,41.9664,10.0864,3.36404,0.782758,0.79456,True,True,inelastic-O4,False,False,7.1326,0.286604,2.06729,1.2825,5.65026,0.225233,1.6306,1.2825,5.73079,0.228567,1.65433,1.2825,7.68698,15.4408,15.1924,6.16872,0,0,0,0,0,0,0.00111229,0.000914486,0,0
O4v_m400_d50,inelastic,O4,v,400,50,False,True,0.659897,0.235984,0.0804736,0.0236451,27.9084,9.98025,3.40339,0.77946,0.79138,True,True,inelastic-O4,False,False,9.17311,0.47648,3.0101,1.47119,7.22351,0.372564,2.36055,1.47119,7.32888,0.37818,2.39566,1.47119,9.69944,19.3306,19.1979,7.7135,0,0,0,0,0,0,0.00143049,0.00116911,0,0
O4v_m400_d100,inelastic,O4,v,400,100,False,True,0.409177,0.388349,0.155314,0.0471595,8.67646,8.2348,3.29338,0.782334,0.794854,True,True,inelastic-O4,False,False,16.1525,1.50375,7.05148,2.4944,12.7209,1.17847,5.53534,2.4944,12.9182,1.19719,5.62255,2.4944,16.6093,31.0129,32.0677,13.1425,0,0,0,0,0,0,0.00251889,0.00205885,0,0
O4v_m400_d150,inelastic,O4,v,400,150,True,True,0.158923,0.487585,0.265722,0.0877703,1.81067,5.55524,3.02747,0.792193,0.805442,True,True,inelastic-O4,False,False,25.4196,3.79052,13.9987,4.77575,20.2266,3.00589,11.1121,4.77575,20.5577,3.05592,11.2962,4.77575,25.8098,42.5736,46.9661,20.5846,0.00518724,0.00425911,0.00885039,0.00700856,0.00764517,0.00598383,0.00396404,0.00327364,0.00518724,0.00425911
O4v_m400_d200,inelastic,O4,v,400,200,True,True,0.0194376,0.43108,0.398367,0.151115,0.128628,2.85265,2.63618,0.808708,0.822822,True,True,inelastic-O4,False,False,36.315,7.83243,24.0095,8.81129,29.457,6.3382,19.4413,8.81129,29.9631,6.44845,19.7784,8.81129,36.6422,51.5395,61.6262,29.7566,0.00741063,0.00620276,0.0126439,0.0102069,0.0109221,0.00871457,0.00566312,0.00476757,0.00741063,0.00620276
O4v_m400_d250,inelastic,O4,v,400,250,True,True,0,0.201518,0.538011,0.26047,0,0.77367,2.06554,0.83317,0.84942,True,True,inelastic-O4,False,False,51.2513,15.7133,40.3644,16.6834,42.784,13.0968,33.6559,16.6834,43.6088,13.3517,34.3094,16.6834,51.5072,60.2333,79.0452,43.019,0.0104586,0.00900902,0.0178443,0.0148248,0.0154143,0.0126572,0.00799234,0.00692452,0.0104586,0.00900902
O4v_m400_d300,inelastic,O4,v,400,300,False,True,0,0,0.452709,0.547291,0,0,0.827181,0.89676,0.919902,True,True,inelastic-O4,False,False,93.604,52.6484,99.8259,53.5937,83.9977,47.2186,89.5413,53.5937,86.1511,48.4358,91.8467,53.5937,93.7394,96.1504,134.915,84.1251,0,0,0,0,0,0,0.014597,0.0135949,0,0
O4v_m400_d350,inelastic,O4,v,400,350,False,False,0,0,0,0,inf,inf,inf,0,0,False,False,inelastic-O4,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
O4v_m1000_d0,inelastic,O4,v,1000,0,False,True,0.715151,0.18881,0.0716514,0.0243876,29.3244,7.74205,2.93802,0.813144,0.824101,True,True,inelastic-O4,False,False,9.55687,0.516604,3.19805,1.51109,7.83409,0.421104,2.61284,1.51109,7.93511,0.426704,2.64716,1.51109,10.0802,20.2915,20.0689,8.32665,0,0,0,0,0,0,0.00149034,0.00126793,0,0
O4v_m1000_d50,inelastic,O4,v,1000,50,False,True,0.625095,0.24606,0.0962015,0.0326438,19.149,7.53773,2.94701,0.811716,0.822728,True,True,inelastic-O4,False,False,12.2461,0.854037,4.64065,1.84696,10.0083,0.694568,3.781,1.84696,10.1392,0.703894,3.83128,1.84696,12.7405,25.1936,25.2394,10.4718,0,0,0,0,0,0,0.00190971,0.00161982,0,0
O4v_m1000_d100,inelastic,O4,v,1000,100,False,True,0.374571,0.385514,0.177298,0.0626169,5.98194,6.15671,2.83147,0.816542,0.827912,True,True,inelastic-O4,False,False,20.5103,2.43981,10.1058,3.42791,16.8227,1.99439,8.26965,3.42791,17.0512,2.022,8.38345,3.42791,20.9373,38.0518,39.9639,17.2205,0,0,0,0,0,0,0.00319846,0.00272273,0,0
O4v_m1000_d150,inelastic,O4,v,1000,150,True,True,0.143151,0.458369,0.28729,0.11119,1.28744,4.12238,2.58376,0.829065,0.840823,True,True,inelastic-O4,False,False,30.7495,5.57163,18.6529,6.55374,25.57,4.6223,15.4847,6.55374,25.9262,4.6876,15.7026,6.55374,31.113,49.5293,55.6685,25.9077,0.0062749,0.00538427,0.0107061,0.00886006,0.00924819,0.00756463,0.00479521,0.00413846,0.0062749,0.00538427
O4v_m1000_d200,inelastic,O4,v,1000,200,True,True,0.0220376,0.392994,0.403564,0.181405,0.121483,2.16639,2.22466,0.849969,0.862471,True,True,inelastic-O4,False,False,42.2519,10.6265,30.1565,11.6018,35.9847,9.03586,25.653,11.6018,36.5069,9.16841,26.0283,11.6018,42.5563,58.3026,70.674,36.2681,0.00862214,0.00757728,0.014711,0.0124688,0.0127077,0.0106457,0.00658894,0.00582406,0.00862214,0.00757728
