n_low,model,cls,op,tau,mass,delta,q0,s_hat,p_local,Z_local,Z_asymptotic
0,O12s_m4000,elastic,12,s,4000,0.0,1.2289743423461914,0.7425872417370556,0.10408666666666666,1.2586041887111474,1.1085911989212036
0,O12v_m10,elastic,12,v,10,0.0,0.0,0.0,1.0,0.0,0.0
0,O12v_m12,elastic,12,v,12,0.0,0.0,0.0,1.0,0.0,0.0
0,O12v_m14,elastic,12,v,14,0.0,0.0,0.0,1.0,0.0,0.0
0,O12v_m17,elastic,12,v,17,0.0,0.0,0.0,1.0,0.0,0.0
0,O12v_m21,elastic,12,v,21,0.0,0.0,0.0,1.0,0.0,0.0
0,O12v_m30,elastic,12,v,30,0.0,0.0,0.0,1.0,0.0,0.0
0,O12v_m40,elastic,12,v,40,0.0,0.0,0.0,1.0,0.0,0.0
0,O12v_m50,elastic,12,v,50,0.0,0.0,0.0,1.0,0.0,0.0
0,O12v_m100,elastic,12,v,100,0.0,0.0,0.0,1.0,0.0,0.0
0,O12v_m200,elastic,12,v,200,0.0,0.3580363094806671,0.4854559515224537,0.17934,0.9178832341985788,0.5983613729476929
0,O12v_m400,elastic,12,v,400,0.0,1.1961891651153564,0.7368191127752652,0.07880666666666666,1.4131441866022056,1.093704342842102
0,O12v_m1000,elastic,12,v,1000,0.0,1.6661722660064697,0.8058046759542776,0.05436666666666667,1.603912535287195,1.2908029556274414
0,O12v_m4000,elastic,12,v,4000,0.0,1.8738101720809937,0.8289614949462702,0.04702,1.6744611680118626,1.368871808052063
0,O13s_m10,elastic,13,s,10,0.0,0.0,0.0,1.0,0.0,0.0
0,O13s_m12,elastic,13,s,12,0.0,0.0,0.0,1.0,0.0,0.0
0,O13s_m14,elastic,13,s,14,0.0,0.0,0.0,1.0,0.0,0.0
0,O13s_m17,elastic,13,s,17,0.0,0.0,0.0,1.0,0.0,0.0
0,O13s_m21,elastic,13,s,21,0.0,0.0,0.0,1.0,0.0,0.0
0,O13s_m30,elastic,13,s,30,0.0,0.0,0.0,1.0,0.0,0.0
0,O13s_m40,elastic,13,s,40,0.0,0.0,0.0,1.0,0.0,0.0
0,O13s_m50,elastic,13,s,50,0.0,0.0,0.0,1.0,0.0,0.0
0,O13s_m100,elastic,13,s,100,0.0,0.3473576605319977,0.4797315886389697,0.22122666666666665,0.7680569805709515,0.5893705487251282
0,O13s_m200,elastic,13,s,200,0.0,4.027194499969482,0.9482781779806828,0.016193333333333334,2.1396054393986104,2.006787061691284
0,O13s_m400,elastic,13,s,400,0.0,5.351804733276367,0.9740064996731235,0.00784,2.4162799646688207,2.313396692276001
0,O13s_m1000,elastic,13,s,1000,0.0,5.952698230743408,0.9808840662735747,0.00578,2.52529866153614,2.4398152828216553
0,O13s_m4000,elastic,13,s,4000,0.0,6.197177886962891,0.9831214260048,0.004973333333333333,2.5776778994130956,2.489413261413574
0,O13v_m10,elastic,13,v,10,0.0,0.0,0.0,1.0,0.0,0.0
0,O13v_m12,elastic,13,v,12,0.0,0.0,0.0,1.0,0.0,0.0
0,O13v_m14,elastic,13,v,14,0.0,0.0,0.0,1.0,0.0,0.0
0,O13v_m17,elastic,13,v,17,0.0,0.0,0.0,1.0,0.0,0.0
0,O13v_m21,elastic,13,v,21,0.0,0.0,0.0,1.0,0.0,0.0
0,O13v_m30,elastic,13,v,30,0.0,0.0,0.0,1.0,0.0,0.0
0,O13v_m40,elastic,13,v,40,0.0,0.0,0.0,1.0,0.0,0.0
0,O13v_m50,elastic,13,v,50,0.0,0.0,0.0,1.0,0.0,0.0
0,O13v_m100,elastic,13,v,100,0.0,0.0,0.0,1.0,0.0,0.0
0,O13v_m200,elastic,13,v,200,0.0,2.8244035243988037,0.9010622111527482,0.032806666666666665,1.8410561320416792,1.6805962324142456
0,O13v_m400,elastic,13,v,400,0.0,4.210901260375977,0.9530415519111557,0.01346,2.212675872100003,2.0520479679107666
0,O13v_m1000,elastic,13,v,1000,0.0,4.8661417961120605,0.966616288482328,0.0094,2.3494731492712106,2.2059333324432373
0,O13v_m4000,elastic,13,v,4000,0.0,5.138757705688477,0.9709975911391666,0.008033333333333333,2.407397612504752,2.26688289642334
0,O14s_m10,elastic,14,s,10,0.0,0.0,0.0,1.0,0.0,0.0
0,O14s_m12,elastic,14,s,12,0.0,0.0,0.0,1.0,0.0,0.0
0,O14s_m14,elastic,14,s,14,0.0,0.0,0.0,1.0,0.0,0.0
0,O14s_m17,elastic,14,s,17,0.0,0.0,0.0,1.0,0.0,0.0
0,O14s_m21,elastic,14,s,21,0.0,0.0,0.0,1.0,0.0,0.0
0,O14s_m30,elastic,14,s,30,0.0,0.0,0.0,1.0,0.0,0.0
0,O14s_m40,elastic,14,s,40,0.0,0.0,0.0,1.0,0.0,0.0
0,O14s_m50,elastic,14,s,50,0.0,0.0,0.0,1.0,0.0,0.0
0,O14s_m100,elastic,14,s,100,0.0,0.5399836897850037,0.566980371295358,0.15476,1.0162297344317652,0.7348358035087585
0,O14s_m200,elastic,14,s,200,0.0,4.7246575355529785,0.9640780562040163,0.011153333333333333,2.285105085907873,2.1736278533935547
0,O14s_m400,elastic,14,s,400,0.0,5.984394073486328,0.9811903921508929,0.006573333333333333,2.4797713221561066,2.4463021755218506
0,O14s_m1000,elastic,14,s,1000,0.0,6.519777297973633,0.9856723073608009,0.005293333333333333,2.556054071250086,2.5533854961395264
0,O14s_m4000,elastic,14,s,4000,0.0,6.737387180328369,0.9871686299884459,0.004686666666666666,2.598128779605217,2.5956478118896484
0,O14v_m10,elastic,14,v,10,0.0,0.0,0.0,1.0,0.0,0.0
0,O14v_m12,elastic,14,v,12,0.0,0.0,0.0,1.0,0.0,0.0
0,O14v_m14,elastic,14,v,14,0.0,0.0,0.0,1.0,0.0,0.0
0,O14v_m17,elastic,14,v,17,0.0,0.0,0.0,1.0,0.0,0.0
0,O14v_m21,elastic,14,v,21,0.0,0.0,0.0,1.0,0.0,0.0
0,O14v_m30,elastic,14,v,30,0.0,0.0,0.0,1.0,0.0,0.0
0,O14v_m40,elastic,14,v,40,0.0,0.0,0.0,1.0,0.0,0.0
0,O14v_m50,elastic,14,v,50,0.0,0.0,0.0,1.0,0.0,0.0
0,O14v_m100,elastic,14,v,100,0.0,0.4919374883174896,0.5479139163653599,0.16714,0.9655288360036469,0.701382577419281
0,O14v_m200,elastic,14,v,200,0.0,4.738265037536621,0.9643306395591935,0.01104,2.2889888540217047,2.176755666732788
0,O14v_m400,elastic,14,v,400,0.0,6.029586315155029,0.9816185201489134,0.0064466666666666665,2.486702044839011,2.455521583557129
0,O14v_m1000,elastic,14,v,1000,0.0,6.578485488891602,0.9860926157416543,0.005026666666666666,2.5739894683917135,2.5648558139801025
0,O14v_m4000,elastic,14,v,4000,0.0,6.801486015319824,0.987578437445336,0.0045,2.6120541412292777,2.6079659461975098
0,O15s_m10,elastic,15,s,10,0.0,0.0,0.0,1.0,0.0,0.0
0,O15s_m12,elastic,15,s,12,0.0,0.0,0.0,1.0,0.0,0.0
0,O15s_m14,elastic,15,s,14,0.0,0.0,0.0,1.0,0.0,0.0
0,O15s_m17,elastic,15,s,17,0.0,0.0,0.0,1.0,0.0,0.0
0,O15s_m21,elastic,15,s,21,0.0,0.0,0.0,1.0,0.0,0.0
0,O15s_m30,elastic,15,s,30,0.0,0.0,0.0,1.0,0.0,0.0
0,O15s_m40,elastic,15,s,40,0.0,0.0,0.0,1.0,0.0,0.0
0,O15s_m50,elastic,15,s,50,0.0,0.0,0.0,1.0,0.0,0.0
0,O15s_m100,elastic,15,s,100,0.0,1.1632475852966309,0.7308453547739191,0.10517333333333333,1.252612765979368,1.0785396099090576
0,O15s_m200,elastic,15,s,200,0.0,5.020375728607178,0.9691728910984239,0.009393333333333333,2.3497372632684366,2.240619421005249
0,O15s_m400,elastic,15,s,400,0.0,6.234442710876465,0.9834382522531087,0.0048,2.589913682701567,2.4968864917755127
0,O15s_m1000,elastic,15,s,1000,0.0,6.765345096588135,0.9873490314203082,0.003673333333333333,2.6807076562767396,2.601027727127075
0,O15s_m4000,elastic,15,s,4000,0.0,6.982007026672363,0.9886628049862338,0.0031666666666666666,2.730005164698161,2.6423487663269043
0,O15v_m10,elastic,15,v,10,0.0,0.0,0.0,1.0,0.0,0.0
0,O15v_m12,elastic,15,v,12,0.0,0.0,0.0,1.0,0.0,0.0
0,O15v_m14,elastic,15,v,14,0.0,0.0,0.0,1.0,0.0,0.0
0,O15v_m17,elastic,15,v,17,0.0,0.0,0.0,1.0,0.0,0.0
0,O15v_m21,elastic,15,v,21,0.0,0.0,0.0,1.0,0.0,0.0
0,O15v_m30,elastic,15,v,30,0.0,0.0,0.0,1.0,0.0,0.0
0,O15v_m40,elastic,15,v,40,0.0,0.0,0.0,1.0,0.0,0.0
0,O15v_m50,elastic,15,v,50,0.0,0.0,0.0,1.0,0.0,0.0
0,O15v_m100,elastic,15,v,100,0.0,1.732399582862854,0.8135861223126994,0.039126666666666664,1.7609117945139523,1.316206455230713
0,O15v_m200,elastic,15,v,200,0.0,4.545608997344971,0.9605760022386676,0.011613333333333333,2.2696855846093635,2.1320433616638184
0,O15v_m400,elastic,15,v,400,0.0,5.347397327423096,0.9739476223912789,0.00878,2.374767650887934,2.312443971633911
0,O15v_m1000,elastic,15,v,1000,0.0,5.694608688354492,0.9781923994451063,0.007833333333333333,2.4165896748986597,2.386337995529175
0,O15v_m4000,elastic,15,v,4000,0.0,5.836564540863037,0.9797175584681099,0.0075,2.4323790585844467,2.415898323059082
0,O1s_m400_d0,inelastic,1,s,400,0.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m400_d50,inelastic,1,s,400,50.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m400_d100,inelastic,1,s,400,100.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m400_d150,inelastic,1,s,400,150.0,0.15376617014408112,0.34263926422863733,0.26392666666666664,0.6312863148948539,0.3921302855014801
0,O1s_m400_d200,inelastic,1,s,400,200.0,2.4802157878875732,0.8799787667958299,0.027206666666666667,1.9235315087022598,1.5748701095581055
0,O1s_m400_d250,inelastic,1,s,400,250.0,4.889737606048584,0.9670211907214252,0.008293333333333333,2.3957440820717224,2.211275100708008
0,O1s_m400_d300,inelastic,1,s,400,300.0,6.379246234893799,0.984613059044932,0.005373333333333333,2.550830209150738,2.52571702003479
0,O1s_m1000_d0,inelastic,1,s,1000,0.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_d50,inelastic,1,s,1000,50.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_d100,inelastic,1,s,1000,100.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_d150,inelastic,1,s,1000,150.0,0.42373913526535034,0.5180543441529153,0.20093333333333332,0.8382921089198493,0.6509524583816528
0,O1s_m1000_d200,inelastic,1,s,1000,200.0,2.787412405014038,0.89900802365446,0.023733333333333332,1.9821123584765785,1.669554591178894
0,O1s_m1000_d250,inelastic,1,s,1000,250.0,5.044422149658203,0.9695528819720494,0.008033333333333333,2.407397612504752,2.245979070663452
0,O1s_m1000_d300,inelastic,1,s,1000,300.0,6.114080429077148,0.9823925429227529,0.00608,2.507466812592207,2.4726667404174805
0,O1s_m1000_d350,inelastic,1,s,1000,350.0,8.86518383026123,0.995609010962653,0.0023,2.833786870043548,2.9774458408355713
0,O1s_m4000_d0,inelastic,1,s,4000,0.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m4000_d50,inelastic,1,s,4000,50.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m4000_d100,inelastic,1,s,4000,100.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m4000_d150,inelastic,1,s,4000,150.0,0.5617817640304565,0.5751660721580265,0.17387333333333332,0.9389689884515724,0.749521017074585
0,O1s_m4000_d200,inelastic,1,s,4000,200.0,2.9123775959014893,0.9057639783568447,0.022606666666666667,2.0026642980203313,1.706568956375122
0,O1s_m4000_d250,inelastic,1,s,4000,250.0,5.082157611846924,0.9701394873409299,0.007953333333333333,2.4110500213902193,2.254364013671875
0,O1s_m4000_d300,inelastic,1,s,4000,300.0,6.086305141448975,0.9821418325736886,0.006153333333333334,2.5032267593843054,2.467043876647949
0,O1s_m4000_d350,inelastic,1,s,4000,350.0,7.948161602020264,0.9930368106142851,0.0033133333333333335,2.7150454936014397,2.8192484378814697
0,O1v_m400_d0,inelastic,1,v,400,0.0,0.0,0.0,1.0,0.0,0.0
0,O1v_m400_d50,inelastic,1,v,400,50.0,0.08285919576883316,0.26092138844251167,0.34262,0.40532313914279094,0.2878527343273163
0,O1v_m400_d100,inelastic,1,v,400,100.0,1.755236268043518,0.8161799650843022,0.07242,1.4580019700485507,1.3248533010482788
0,O1v_m400_d150,inelastic,1,v,400,150.0,4.7199602127075195,0.9639904305076925,0.01088,2.294531287932822,2.172546863555908
0,O1v_m400_d200,inelastic,1,v,400,200.0,7.059391498565674,0.9890978303883458,0.0015133333333333333,2.9650165294599238,2.656951427459717
0,O1v_m400_d250,inelastic,1,v,400,250.0,8.36133861541748,0.9943438570626313,0.00046,3.3139133890787895,2.8915979862213135
0,O1v_m400_d300,inelastic,1,v,400,300.0,10.467728614807129,0.9980342838534852,0.00017333333333333334,3.5776730761299724,3.235386848449707
0,O1v_m1000_d0,inelastic,1,v,1000,0.0,0.0309840627014637,0.16584997517929878,0.3915133333333333,0.2753769296001896,0.17602290213108063
0,O1v_m1000_d50,inelastic,1,v,1000,50.0,0.4241143465042114,0.518228800574434,0.21904666666666667,0.7754169316622888,0.6512406468391418
0,O1v_m1000_d100,inelastic,1,v,1000,100.0,2.4526453018188477,0.8780817381775705,0.04548666666666667,1.6902855755916133,1.5660923719406128
0,O1v_m1000_d150,inelastic,1,v,1000,150.0,5.376266002655029,0.9743308108154451,0.007333333333333333,2.4405068777749177,2.3186776638031006
0,O1v_m1000_d200,inelastic,1,v,1000,200.0,7.546065807342529,0.9914728985022521,0.0011866666666666666,3.039040008768655,2.7470102310180664
0,O1v_m1000_d250,inelastic,1,v,1000,250.0,8.71088695526123,0.9952551648166263,0.00048,3.3019943613003306,2.9514212608337402
0,O1v_m1000_d300,inelastic,1,v,1000,300.0,10.145892143249512,0.9976902969792718,0.0002866666666666667,3.4439256537120904,3.1852617263793945
0,O1v_m1000_d350,inelastic,1,v,1000,350.0,11.044903755187988,0.9985277736705029,0.00034,3.39751845977858,3.323387384414673
0,O1v_m4000_d0,inelastic,1,v,4000,0.0,0.1126498132944107,0.2991816559660947,0.31038666666666664,0.49475463076192516,0.33563345670700073
0,O1v_m4000_d50,inelastic,1,v,4000,50.0,0.6260636448860168,0.5978175025811652,0.18415333333333334,0.8996497614992749,0.7912418246269226
0,O1v_m4000_d100,inelastic,1,v,4000,100.0,2.7611443996429443,0.8975205264432589,0.0374,1.7816887652265292,1.661669135093689
0,O1v_m4000_d150,inelastic,1,v,4000,150.0,5.640082359313965,0.97757585682848,0.006306666666666667,2.4945039198318955,2.3748857975006104
0,O1v_m4000_d200,inelastic,1,v,4000,200.0,7.727242469787598,0.9922171938087558,0.0010533333333333334,3.074767560159504,2.779791831970215
0,O1v_m4000_d250,inelastic,1,v,4000,250.0,8.829154968261719,0.9955288359051337,0.00048666666666666666,3.298123444241404,2.9713892936706543
0,O1v_m4000_d300,inelastic,1,v,4000,300.0,10.053630828857422,0.9975809887837386,0.00036,3.3818478931277403,3.170746088027954
0,O1v_m4000_d350,inelastic,1,v,4000,350.0,10.974733352661133,0.9984751235024305,0.0003333333333333333,3.4029328353853043,3.3128135204315186
0,O4s_m400_d0,inelastic,4,s,400,0.0,2.357100486755371,0.8712378001800971,0.04416666666666667,1.7042556675773115,1.5352851152420044
0,O4s_m400_d50,inelastic,4,s,400,50.0,2.9009974002838135,0.905169923833455,0.030426666666666668,1.8745596157510525,1.7032314538955688
0,O4s_m400_d100,inelastic,4,s,400,100.0,4.16543436050415,0.9519072795956163,0.015593333333333334,2.1546827743894736,2.0409395694732666
0,O4s_m400_d150,inelastic,4,s,400,150.0,5.36052942276001,0.9741226516925963,0.009013333333333333,2.365069931444279,2.315281629562378
0,O4s_m400_d200,inelastic,4,s,400,200.0,6.4207963943481445,0.9849342688830802,0.0057,2.530192383857031,2.5339291095733643
0,O4s_m400_d250,inelastic,4,s,400,250.0,7.501893997192383,0.9912807997461641,0.00324,2.722449175636399,2.7389585971832275
0,O4s_m400_d300,inelastic,4,s,400,300.0,9.002074241638184,0.9959006948192837,0.0015333333333333334,2.960975164772891,3.0003457069396973
0,O4s_m1000_d0,inelastic,4,s,1000,0.0,2.9731552600860596,0.9088679374981439,0.029693333333333332,1.8853198581985107,1.7242839336395264
0,O4s_m1000_d50,inelastic,4,s,1000,50.0,3.5395655632019043,0.9329798976104939,0.021133333333333334,2.0308849515468763,1.8813732862472534
0,O4s_m1000_d100,inelastic,4,s,1000,100.0,4.758228302001953,0.9646978745731758,0.011646666666666666,2.2685889643824844,2.1813364028930664
0,O4s_m1000_d150,inelastic,4,s,1000,150.0,5.880358695983887,0.9801657521602465,0.00696,2.4593212414917915,2.424945116043091
0,O4s_m1000_d200,inelastic,4,s,1000,200.0,6.855084419250488,0.9879109260946279,0.004193333333333334,2.6360933062996317,2.6182215213775635
0,O4s_m1000_d250,inelastic,4,s,1000,250.0,7.794676303863525,0.9924771887453971,0.002353333333333333,2.8264528900685697,2.7918946743011475
0,O4s_m1000_d300,inelastic,4,s,1000,300.0,8.86755084991455,0.9956142281735083,0.0009133333333333334,3.1170563283275436,2.9778432846069336
0,O4s_m1000_d350,inelastic,4,s,1000,350.0,10.61555290222168,0.9981745906261494,0.0002,3.540083799206145,3.2581517696380615
0,O4s_m4000_d0,inelastic,4,s,4000,0.0,3.238109588623047,0.9211497242358746,0.025366666666666666,1.953728505207628,1.799474835395813
0,O4s_m4000_d50,inelastic,4,s,4000,50.0,3.810211658477783,0.9419872892758576,0.018526666666666667,2.085175936632491,1.9519762992858887
0,O4s_m4000_d100,inelastic,4,s,4000,100.0,5.006765365600586,0.9689556496887235,0.01026,2.316701459886479,2.2375802993774414
0,O4s_m4000_d150,inelastic,4,s,4000,150.0,6.090190410614014,0.9821771217539208,0.0061266666666666665,2.504763390987217,2.4678311347961426
0,O4s_m4000_d200,inelastic,4,s,4000,200.0,7.024450778961182,0.9889035378728295,0.0036666666666666666,2.681315531725157,2.6503679752349854
0,O4s_m4000_d250,inelastic,4,s,4000,250.0,7.891814231872559,0.9928364068182418,0.00204,2.8719093381108323,2.809237241744995
0,O4s_m4000_d300,inelastic,4,s,4000,300.0,8.840968132019043,0.9955552839528536,0.0008533333333333333,3.137033429766548,2.973376512527466
0,O4s_m4000_d350,inelastic,4,s,4000,350.0,10.131498336791992,0.9976735749951331,8.666666666666667e-05,3.7550117689862565,3.1830015182495117
0,O4v_m400_d0,inelastic,4,v,400,0.0,2.292776107788086,0.8663819652429083,0.04594666666666666,1.685493834629135,1.5141916275024414
0,O4v_m400_d50,inelastic,4,v,400,50.0,2.8285410404205322,0.9012890662852442,0.031906666666666667,1.8534817935252033,1.6818267107009888
0,O4v_m400_d100,inelastic,4,v,400,100.0,4.07943868637085,0.9496824758971343,0.016573333333333332,2.130302265216936,2.0197620391845703
0,O4v_m400_d150,inelastic,4,v,400,150.0,5.275998115539551,0.9729744781652698,0.009506666666666667,2.3452694511158856,2.2969541549682617
0,O4v_m400_d200,inelastic,4,v,400,200.0,6.353702068328857,0.9844121453206753,0.005906666666666667,2.517671825016676,2.5206551551818848
0,O4v_m400_d250,inelastic,4,v,400,250.0,7.464589595794678,0.9911151691776467,0.0032933333333333334,2.7170499483371513,2.732140064239502
0,O4v_m400_d300,inelastic,4,v,400,300.0,8.992647171020508,0.9958812477561878,0.0015133333333333333,2.9650165294599238,2.998774290084839
0,O4v_m1000_d0,inelastic,4,v,1000,0.0,2.9083261489868164,0.9055529670586111,0.030886666666666666,1.8679192063762196,1.7053815126419067
0,O4v_m1000_d50,inelastic,4,v,1000,50.0,3.4675567150115967,0.9303391995053971,0.0221,2.012189167041171,1.8621376752853394
0,O4v_m1000_d100,inelastic,4,v,1000,100.0,4.675879001617432,0.963157261357992,0.012213333333333333,2.250351097814264,2.1623780727386475
0,O4v_m1000_d150,inelastic,4,v,1000,150.0,5.803023338317871,0.9793673209933331,0.007253333333333333,2.444466216058926,2.4089465141296387
0,O4v_m1000_d200,inelastic,4,v,1000,200.0,6.7958784103393555,0.987543121460476,0.004313333333333333,2.6265052304595584,2.6068906784057617
0,O4v_m1000_d250,inelastic,4,v,1000,250.0,7.761383056640625,0.9923499366996111,0.0023,2.833786870043548,2.78592586517334
0,O4v_m1000_d300,inelastic,4,v,1000,300.0,8.862642288208008,0.9956034038768848,0.0008466666666666667,3.1393322523295875,2.9770190715789795
0,O4v_m1000_d350,inelastic,4,v,1000,350.0,10.61476993560791,0.9981738743226742,0.00022,3.514851473001713,3.2580316066741943
0,O4v_m4000_d0,inelastic,4,v,4000,0.0,3.173096179962158,0.9183130603778409,0.026426666666666668,1.9361173230209419,1.7813186645507812
0,O4v_m4000_d50,inelastic,4,v,4000,50.0,3.7384510040283203,0.9397322248987621,0.019306666666666666,2.06828391561458,1.9335074424743652
0,O4v_m4000_d100,inelastic,4,v,4000,100.0,4.9268717765808105,0.9676481477654306,0.010733333333333333,2.2996745208574128,2.219655752182007
0,O4v_m4000_d150,inelastic,4,v,4000,150.0,6.0157036781311035,0.9814880719495704,0.006386666666666666,2.4900271610467346,2.452693223953247
0,O4v_m4000_d200,inelastic,4,v,4000,200.0,6.96847677230835,0.9885849582351511,0.003746666666666667,2.67408554974857,2.639787197113037
0,O4v_m4000_d250,inelastic,4,v,4000,250.0,7.860466480255127,0.9927224115090212,0.0019666666666666665,2.883459410679804,2.803652286529541
0,O4v_m4000_d300,inelastic,4,v,4000,300.0,8.834941864013672,0.9955418117315276,0.00074,3.1785768083405865,2.972362995147705
0,O4v_m4000_d350,inelastic,4,v,4000,350.0,10.137149810791016,0.9976801550219534,0.00014,3.6331335509472495,3.183889150619507
0,O1s_m1000_dfine0,deltascan,1,s,1000,0.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine10,deltascan,1,s,1000,10.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine20,deltascan,1,s,1000,20.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine30,deltascan,1,s,1000,30.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine40,deltascan,1,s,1000,40.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine50,deltascan,1,s,1000,50.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine60,deltascan,1,s,1000,60.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine70,deltascan,1,s,1000,70.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine80,deltascan,1,s,1000,80.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine90,deltascan,1,s,1000,90.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine100,deltascan,1,s,1000,100.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine110,deltascan,1,s,1000,110.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine120,deltascan,1,s,1000,120.0,0.0,0.0,1.0,0.0,0.0
0,O1s_m1000_dfine130,deltascan,1,s,1000,130.0,0.01765419729053974,0.12705068667128216,0.3477133333333333,0.39150138290571285,0.13286909461021423
0,O1s_m1000_dfine140,deltascan,1,s,1000,140.0,0.159552201628685,0.3481224624993047,0.2701,0.6125105803389722,0.39943987131118774
0,O1s_m1000_dfine150,deltascan,1,s,1000,150.0,0.42373913526535034,0.5180543441529153,0.20093333333333332,0.8382921089198493,0.6509524583816528
0,O1s_m1000_dfine160,deltascan,1,s,1000,160.0,0.7827188372612,0.6453969966532895,0.13797333333333334,1.0894700241601722,0.8847140073776245
0,O1s_m1000_dfine170,deltascan,1,s,1000,170.0,1.2192764282226562,0.7408989530667895,0.08134666666666666,1.3960702771594846,1.1042084693908691
0,O1s_m1000_dfine180,deltascan,1,s,1000,180.0,1.708032250404358,0.8107686179719167,0.053406666666666665,1.61268328719305,1.3069170713424683
0,O1s_m1000_dfine190,deltascan,1,s,1000,190.0,2.2398509979248047,0.8622277364047477,0.035506666666666666,1.8053921842601244,1.4966131448745728
0,O1s_m1000_dfine200,deltascan,1,s,1000,200.0,2.787412405014038,0.89900802365446,0.023733333333333332,1.9821123584765785,1.669554591178894
0,O1s_m1000_dfine210,deltascan,1,s,1000,210.0,3.337010145187378,0.925262035059859,0.0169,2.1224496093410337,1.8267484903335571
0,O1s_m1000_dfine220,deltascan,1,s,1000,220.0,3.860908031463623,0.9435263017803663,0.012586666666666666,2.2387323957811076,1.9649193286895752
0,O1s_m1000_dfine230,deltascan,1,s,1000,230.0,4.329282760620117,0.9558651994011598,0.009873333333333333,2.3311269488579756,2.080692768096924
0,O1s_m1000_dfine240,deltascan,1,s,1000,240.0,4.725883960723877,0.964100889817928,0.008593333333333333,2.382689865744205,2.173909902572632
0,O1s_m1000_dfine250,deltascan,1,s,1000,250.0,5.044422149658203,0.9695528819720494,0.008033333333333333,2.407397612504752,2.245979070663452
0,O1s_m1000_dfine260,deltascan,1,s,1000,260.0,5.296205520629883,0.97325362371339,0.007646666666666667,2.4253571451146807,2.3013486862182617
0,O1s_m1000_dfine270,deltascan,1,s,1000,270.0,5.494265556335449,0.9758379164122744,0.007233333333333333,2.4454620648452665,2.343985080718994
0,O1s_m1000_dfine280,deltascan,1,s,1000,280.0,5.680999755859375,0.9780401611787966,0.006866666666666667,2.4641638026560106,2.3834848403930664
0,O1s_m1000_dfine290,deltascan,1,s,1000,290.0,5.875857353210449,0.9801201541704359,0.00656,2.48049528218665,2.4240167140960693
0,O1s_m1000_dfine300,deltascan,1,s,1000,300.0,6.114080429077148,0.9823925429227529,0.00608,2.507466812592207,2.4726667404174805
0,O1s_m1000_dfine310,deltascan,1,s,1000,310.0,6.422455787658691,0.9849469534965465,0.005566666666666667,2.5384857608073044,2.5342564582824707
0,O1s_m1000_dfine320,deltascan,1,s,1000,320.0,6.821641445159912,0.9877045406174148,0.004893333333333334,2.583277160486798,2.6118271350860596
0,O1s_m1000_dfine330,deltascan,1,s,1000,330.0,7.338040351867676,0.9905292721668957,0.004053333333333333,2.6475946342501646,2.7088818550109863
0,O1s_m1000_dfine340,deltascan,1,s,1000,340.0,8.026562690734863,0.9933062957861694,0.0032,2.7265513165043966,2.8331189155578613
0,O1s_m1000_dfine350,deltascan,1,s,1000,350.0,8.86518383026123,0.995609010962653,0.0023,2.833786870043548,2.9774458408355713
0,O1s_m1000_dfine360,deltascan,1,s,1000,360.0,9.868905067443848,0.997346295233001,0.0008733333333333334,3.130234740547441,3.141481399536133
0,O1s_m1000_dfine370,deltascan,1,s,1000,370.0,10.860854148864746,0.9983856337639736,0.0005333333333333334,3.272325575122156,3.295581102371216
0,O1s_m1000_dfine380,deltascan,1,s,1000,380.0,11.268289566040039,0.9986835656309268,0.00052,3.2794761511721178,3.3568272590637207
0,O1s_m1000_dfine390,deltascan,1,s,1000,390.0,11.037309646606445,0.9985221645183628,0.00052,3.2794761511721178,3.322244644165039
2,O1s_m10,elastic,1,s,10,0.0,0.0,0.0,1.0,0.0,0.0
2,O1s_m12,elastic,1,s,12,0.0,0.0,0.0,1.0,0.0,0.0
2,O1s_m14,elastic,1,s,14,0.0,0.0,0.0,1.0,0.0,0.0
2,O1s_m17,elastic,1,s,17,0.0,0.0,0.0,1.0,0.0,0.0
2,O1s_m21,elastic,1,s,21,0.0,0.0,0.0,1.0,0.0,0.0
2,O1s_m30,elastic,1,s,30,0.0,0.0,0.0,1.0,0.0,0.0
