m_GeV,delta_keV,halo,eff_sigma_keV,N_p,N_p_lo,N_p_hi,N_p_noeff,N_iso,N_iso_lo,N_iso_hi,N_iso_noeff,N_hig,N_hig_lo,N_hig_hi,N_hig_noeff
3000.0,350.0,sun,8.0,123.65422858101984,0.0,73.58014389926582,135.02752162990012,354.59533874263366,0.0,159.67071129094987,460.53209073002284,15.751434634604054,0.0,5.150402090479474,31.638300113455255
3000.0,350.0,sun,11.5,123.1475922725951,0.0,73.00687188894234,135.02752162990012,355.0063866004441,0.0,159.26101597127692,460.53209073002284,15.931064501189045,0.0,5.079785712723878,31.638300113455255
3000.0,350.0,sun,15.0,122.45881202015002,0.0,72.26265799922581,135.02752162990012,355.4101025401844,0.0,158.54105941811397,460.53209073002284,16.157898136733515,0.0,5.024175820589256,31.638300113455255
3000.0,355.0,june16,8.0,188.819092902126,0.0,104.22690336342006,205.0365461087222,566.387634537819,0.0,229.38292337168326,711.6070316599488,26.077775686380768,0.0,7.391388018986235,47.52435590384191
3000.0,355.0,june16,11.5,188.12498858270163,0.0,103.44115869447575,205.0365461087222,566.9063966963836,0.0,228.81710349264063,711.6070316599488,26.317182133272567,0.0,7.29761939831298,47.52435590384191
3000.0,355.0,june16,15.0,187.17940873175618,0.0,102.41995952199953,205.0365461087222,567.3968390305332,0.0,227.81792064075972,711.6070316599488,26.619562653849936,0.0,7.223548288659211,47.52435590384191
3000.0,355.0,annual,8.0,100.63238788313404,0.0,61.236294809423065,110.34219947025169,285.25011225664247,0.0,131.77613316977926,378.2689142319907,12.662901548303488,0.0,4.2675441487500025,26.707372051688377
3000.0,355.0,annual,11.5,100.19851537150487,0.0,60.744263167055344,110.34219947025169,285.6262022612244,0.0,131.42757815837948,378.2689142319907,12.821473407887712,0.0,4.205854609802222,26.707372051688377
3000.0,355.0,annual,15.0,99.61252980160839,0.0,60.109661508121725,110.34219947025169,286.01233492026716,0.0,130.81920650706596,378.2689142319907,13.022266677615795,0.0,4.157457723276671,26.707372051688377
3000.0,355.0,sun,8.0,80.24385171696355,0.0,52.746463263890284,88.60233639277776,215.99257131702075,0.0,112.12574381088476,299.02681449988876,9.186480599633848,0.0,3.6372629294002645,21.88119137659425
3000.0,355.0,sun,11.5,79.85828029490662,0.0,52.30885780519586,88.60233639277776,216.3465085378564,0.0,111.8180425218102,299.02681449988876,9.330790686419075,0.0,3.5812661316533347,21.88119137659425
3000.0,355.0,sun,15.0,79.33956856309548,0.0,51.746423089111865,88.60233639277776,216.72014495874467,0.0,111.28391302093729,299.02681449988876,9.513710861159785,0.0,3.537461379486938,21.88119137659425
3000.0,360.0,june16,8.0,129.37440187940155,0.0,77.99253525359612,141.66680296659982,368.17434082709474,0.0,168.73848239414585,484.7777820200667,16.282441640777822,0.0,5.445766522264661,33.84525790161117
3000.0,360.0,june16,11.5,128.82945251101646,0.0,77.37392871735379,141.66680296659982,368.6301451992246,0.0,168.29640122124917,484.7777820200667,16.480598941265804,0.0,5.369809858578658,33.84525790161117
3000.0,360.0,june16,15.0,128.0909992173836,0.0,76.57419080607667,141.66680296659982,369.09105537702817,0.0,167.5228533384824,484.7777820200667,16.73123896785578,0.0,5.310071539244507,33.84525790161117
3000.0,360.0,annual,8.0,65.04941088774525,0.0,43.131830438747414,72.18537036003198,173.8529092882467,0.0,90.59738567788183,246.76400156847023,7.45304943138809,0.0,2.9500213372704973,18.648419287234837
3000.0,360.0,annual,11.5,64.72395886628614,0.0,42.76144433272187,72.18537036003198,174.17607898401187,0.0,90.33787477370007,246.76400156847023,7.58042756760519,0.0,2.9017287272479546,18.648419287234837
3000.0,360.0,annual,15.0,64.28759438103913,0.0,42.2870823045584,72.18537036003198,174.52929450411528,0.0,89.89052015609649,246.76400156847023,7.742004928817645,0.0,2.86404617399174,18.648419287234837
3000.0,360.0,sun,8.0,49.231646676785,0.0,35.80778460393041,55.257834374482144,122.76113634429007,0.0,73.73821199680043,187.14454684156607,5.0186348976239135,0.0,2.40978370816245,15.028422150535564
3000.0,360.0,sun,11.5,48.94865506368252,0.0,35.48530190879537,55.257834374482144,123.06357947740497,0.0,73.51457934324452,187.14454684156607,5.133190813417986,0.0,2.366551573137018,15.028422150535564
3000.0,360.0,sun,15.0,48.57131824484151,0.0,35.0743281238131,55.257834374482144,123.40379449190513,0.0,73.13219923111029,187.14454684156607,5.27868796570208,0.0,2.332942878433821,15.028422150535564
3000.0,365.0,june16,8.0,85.88679487416245,0.0,56.94602223595451,95.34906417246864,230.0568674445522,0.0,120.81789369716716,325.562282844433,9.766862581921547,0.0,3.9199292004570716,24.290093525154095
3000.0,365.0,june16,11.5,85.46558555117639,0.0,56.466851386150694,95.34906417246864,230.45203360751194,0.0,120.47972775473359,325.562282844433,9.92828271221134,0.0,3.859046376151784,24.290093525154095
3000.0,365.0,june16,15.0,84.89923087998952,0.0,55.85173561202531,95.34906417246864,230.87561998025788,0.0,119.89370968910652,325.562282844433,10.133015404593701,0.0,3.811431826055702,24.290093525154095
3000.0,365.0,annual,8.0,40.54081946504875,0.0,29.326646326076375,45.87622798896679,101.39116749482704,0.0,59.894456487497465,159.51808915902456,4.224232347900937,0.0,1.9762155106786248,13.193402071586899
3000.0,365.0,annual,11.5,40.30245209849195,0.0,29.054575332051495,45.87622798896679,101.66375838732418,0.0,59.70714951107855,159.51808915902456,4.324376731416343,0.0,1.9390093786851952,13.193402071586899
3000.0,365.0,annual,15.0,39.986227453895665,0.0,28.7093981386216,45.87622798896679,101.97811175952326,0.0,59.388643568280486,159.51808915902456,4.451825351763615,0.0,1.910175116222246,13.193402071586899
3000.0,365.0,sun,8.0,28.6473290379424,0.0,23.040904771335715,33.066774462637596,65.2325381216986,0.0,45.50402588952555,115.92411917363725,2.6043949511634414,0.0,1.5151330371252063,10.514036477648103
3000.0,365.0,sun,11.5,28.44616462024255,0.0,22.810839365838607,33.066774462637596,65.48583843881865,0.0,45.348048957803215,115.92411917363725,2.6930789584398784,0.0,1.4824158387910824,10.514036477648103
3000.0,365.0,sun,15.0,28.18151516173324,0.0,22.52109933029338,33.066774462637596,65.78696023971969,0.0,45.08610129148953,115.92411917363725,2.8061350141771095,0.0,1.4571859165080578,10.514036477648103
3000.0,370.0,june16,8.0,54.56406403786965,0.0,39.912065943282194,61.13107421506664,136.00684987304612,0.0,82.40579528844546,206.6678972129384,5.5623077014065,0.0,2.6979966316394774,16.65527602646384
3000.0,370.0,june16,11.5,54.24545302223832,0.0,39.54871676464912,61.13107421506664,136.34406989613564,0.0,82.15290559574137,206.6678972129384,5.691616505417952,0.0,2.6499695570213455,16.65527602646384
3000.0,370.0,june16,15.0,53.822086490217956,0.0,39.08724271402292,61.13107421506664,136.72682874701687,0.0,81.72213787770434,206.6678972129384,5.856173790535913,0.0,2.6126768634259787,16.65527602646384
3000.0,370.0,annual,8.0,24.045029976059872,0.0,18.90849183155406,27.59648648148809,55.66615379582762,0.0,37.19141733522993,97.20987997110572,2.2884917256629427,0.0,1.257020153704125,8.879798661200802
3000.0,370.0,annual,11.5,23.87600039374903,0.0,18.714899868991115,27.59648648148809,55.89095614784385,0.0,37.06072588695363,97.20987997110572,2.3654081064589385,0.0,1.2290106159578327,8.879798661200802
3000.0,370.0,annual,15.0,23.65527506219602,0.0,18.472674976552813,27.59648648148809,56.16387097357232,0.0,36.84363156205053,97.20987997110572,2.4636956292974723,0.0,1.2074863885363207,8.879798661200802
3000.0,370.0,sun,8.0,15.489381698085039,0.0,13.597666371930373,18.342809233891206,31.541274551869222,0.0,25.143473401201195,67.13576572789754,1.2844494295944322,0.0,0.8719750375290014,6.989373032172821
3000.0,370.0,sun,11.5,15.35278541164566,0.0,13.440724772432269,18.342809233891206,31.74824257195748,0.0,25.04000256232241,67.13576572789754,1.351179216044172,0.0,0.8479296694599255,6.989373032172821
3000.0,370.0,sun,15.0,15.176826143124545,0.0,13.24666858583172,18.342809233891206,32.007842012813796,0.0,24.87174781236323,67.13576572789754,1.436653896806136,0.0,0.8295778634070092,6.989373032172821
3000.0,375.0,june16,8.0,32.70973248849191,0.0,26.23145958308471,37.64131583952323,74.83401357223947,0.0,51.959466643142754,131.67991147120668,2.9955036660802965,0.0,1.7302399088015328,11.941074838654565
3000.0,375.0,june16,11.5,32.4773395331628,0.0,25.965387281847875,37.64131583952323,75.11725969338187,0.0,51.77780509356152,131.67991147120668,3.0970099812243386,0.0,1.6933129993510454,11.941074838654565
3000.0,375.0,june16,15.0,32.17313779711106,0.0,25.632074330286052,37.64131583952323,75.4575313026624,0.0,51.47489687630771,131.67991147120668,3.2268551407112467,0.0,1.6648713732119091,11.941074838654565
3000.0,375.0,annual,8.0,13.356437047315277,0.0,11.299204380912194,15.936078344477318,28.248672097917996,0.0,21.07145783304036,60.39635787603835,1.1851145654004052,0.0,0.7445582285581671,6.2635044332529075
3000.0,375.0,annual,11.5,13.242582223031691,0.0,11.16809825642555,15.936078344477318,28.429182488559704,0.0,20.985230638415615,60.39635787603835,1.2425063495674984,0.0,0.7242212430387933,6.2635044332529075
3000.0,375.0,annual,15.0,13.096804937498268,0.0,11.006870644568169,15.936078344477318,28.65922336674734,0.0,20.846028022019734,60.39635787603835,1.3162962517608696,0.0,0.7087343133652296,6.2635044332529075
3000.0,375.0,sun,8.0,7.536187759518385,0.0,7.028854040119225,9.55603368035142,13.306326276319297,0.0,11.63281236025356,40.27290546963776,0.6125951188214207,0.0,0.4476353886001354,4.899494551128196
3000.0,375.0,sun,11.5,7.4503172735140755,0.0,6.929411986500728,9.55603368035142,13.470394750373258,0.0,11.569971059259595,40.27290546963776,0.66098752128087,0.0,0.4307709648261298,4.899494551128196
3000.0,375.0,sun,15.0,7.342960094289209,0.0,6.809584883467457,9.55603368035142,13.687042766706229,0.0,11.47242212903932,40.27290546963776,0.7234284139918055,0.0,0.41805201740710585,4.899494551128196
3000.0,380.0,june16,8.0,18.397692613882267,0.0,16.01759502596956,21.773403620884242,37.973188793468964,0.0,29.882494385771842,79.99736796349193,1.5411206079402142,0.0,1.0295488413386207,8.272949462415328
3000.0,380.0,june16,11.5,18.237198052939853,0.0,15.83259943469473,21.773403620884242,38.209131559429885,0.0,29.759240293296127,79.99736796349193,1.6193994366301323,0.0,1.0020971306846977,8.272949462415328
3000.0,380.0,june16,15.0,18.03035995992356,0.0,15.60417171930471,21.773403620884242,38.50666268226982,0.0,29.558933723747728,79.99736796349193,1.719715461138989,0.0,0.9811121762154793,8.272949462415328
3000.0,380.0,annual,8.0,6.929844773050714,0.0,6.239152054985478,8.615034020119229,13.198269309573954,0.0,10.844942325060172,35.82013944448831,0.5978825515156503,0.0,0.4142376988691721,4.211868560184715
3000.0,380.0,annual,11.5,6.858511080393016,0.0,6.156278189010565,8.615034020119229,13.339852343651785,0.0,10.79202251052541,35.82013944448831,0.6395790844187809,0.0,0.40014844335548155,4.211868560184715
3000.0,380.0,annual,15.0,6.768912002471742,0.0,6.056019079647825,8.615034020119229,13.527078803371055,0.0,10.709328966362087,35.82013944448831,0.6932994343666168,0.0,0.38949660145707865,4.211868560184715
3000.0,380.0,sun,8.0,3.244455815566054,0.0,3.134686551754343,4.510708416704257,4.809030952049312,0.0,4.406545050803994,23.19855494768662,0.30113194497905743,0.0,0.21887030227021037,3.242734067157507
3000.0,380.0,sun,11.5,3.196870419233229,0.0,3.0787440347732358,4.510708416704257,4.935322068111808,0.0,4.373360193731516,23.19855494768662,0.33490833944850396,0.0,0.20779006760576774,3.242734067157507
3000.0,380.0,sun,15.0,3.1396055243777736,0.0,3.013408125153944,4.510708416704257,5.10872484970519,0.0,4.325288274036142,23.19855494768662,0.3786267984742776,0.0,0.1995207835902134,3.242734067157507
3000.0,385.0,june16,8.0,9.600323842829773,0.0,8.884916352331315,11.964907041410997,17.469473453696292,0.0,15.106008272193446,48.99972663572466,0.7793032435655989,0.0,0.5653549016075247,5.844417134956504
3000.0,385.0,june16,11.5,9.494817034179244,0.0,8.762401507790445,11.964907041410997,17.660539349742553,0.0,15.027473820312245,48.99972663572466,0.8375911091334202,0.0,0.5454039486623007,5.844417134956504
3000.0,385.0,june16,15.0,9.36244419057009,0.0,8.614629334488376,11.964907041410997,17.912395984196056,0.0,14.904608485916945,48.99972663572466,0.9127473029447813,0.0,0.5303482033513726,5.844417134956504
3000.0,385.0,annual,8.0,3.327131044157448,0.0,3.1327278728344665,4.452326873023531,5.590662007422777,0.0,4.919124277882512,21.572625649696725,0.30177009893939316,0.0,0.21783845417595987,2.8442328391100085
3000.0,385.0,annual,11.5,3.2849194347602992,0.0,3.0832500645268257,4.452326873023531,5.696376087893481,0.0,4.8887520777070845,21.572625649696725,0.3306358012784276,0.0,0.2084025161948058,2.8442328391100085
3000.0,385.0,annual,15.0,3.2335695161484312,0.0,3.0248979410540224,4.452326873023531,5.840679018694115,0.0,4.843468273140698,21.572625649696725,0.3680841261695018,0.0,0.20135834335868497,2.8442328391100085
3000.0,385.0,sun,8.0,1.1964237196597156,0.0,1.1736705152826115,2.0013483660335485,1.437236015257267,0.0,1.3062462323840254,13.838996573394839,0.1578726093984219,0.0,0.11022567417547317,2.1168518847758375
3000.0,385.0,sun,11.5,1.1737528942138653,0.0,1.1464545814908966,2.0013483660335485,1.5282194767283694,0.0,1.2917010014408254,13.838996573394839,0.17983904018134034,0.0,0.10338532873977954,2.1168518847758375
3000.0,385.0,sun,15.0,1.148281047244526,0.0,1.1162063435680036,2.0013483660335485,1.6567594640397936,0.0,1.2729674193364668,13.838996573394839,0.20852635085317697,0.0,0.0983581100769196,2.1168518847758375
3000.0,390.0,june16,8.0,4.508360241678546,0.0,4.337763751173247,6.124336278638389,7.011928027300909,0.0,6.419151675596155,30.092580417167323,0.39657987917917525,0.0,0.29069485914947846,4.0924540138367345
3000.0,390.0,june16,11.5,4.445439800882737,0.0,4.263812018229997,6.124336278638389,7.162399150735605,0.0,6.373907901244279,30.092580417167323,0.43860735121252836,0.0,0.27705135556752186,4.0924540138367345
3000.0,390.0,june16,15.0,4.368981989630166,0.0,4.176931368605427,6.124336278638389,7.368987042372511,0.0,6.307050161339127,30.092580417167323,0.49314636072142304,0.0,0.2668681216165637,4.0924540138367345
3000.0,390.0,annual,8.0,1.4338311811374058,0.0,1.3885997225892073,2.161681440902068,2.0736086504796156,0.0,1.8888962032820231,12.959182564121804,0.1530931838669763,0.0,0.10929248500885129,1.8683023167826043
3000.0,390.0,annual,11.5,1.4114447479539307,0.0,1.3619753971695734,2.161681440902068,2.1488744502552475,0.0,1.8732085542010473,12.959182564121804,0.1722244652565961,0.0,0.10344154131698816,1.8683023167826043
3000.0,390.0,annual,15.0,1.3851834845557507,0.0,1.3313686048912274,2.161681440902068,2.254625445018766,0.0,1.8513342292242971,12.959182564121804,0.1972292241590784,0.0,0.09911457276940916,1.8683023167826043
3000.0,390.0,sun,8.0,0.3548779463668302,0.0,0.3469904685304116,0.8405394261252671,0.3563064249691883,0.0,0.2835502114938195,8.204326123632919,0.08176304341857976,0.0,0.054806914445626256,1.2933907063604984
3000.0,390.0,sun,11.5,0.34672048376420866,0.0,0.3368212121441183,0.8405394261252671,0.415821106885346,0.0,0.27852743323778195,8.204326123632919,0.09493450984374327,0.0,0.051135785474477134,1.2933907063604984
3000.0,390.0,sun,15.0,0.3383637193478654,0.0,0.3259661933128577,0.8405394261252671,0.5014460323018862,0.0,0.2731794845893259,8.204326123632919,0.112318085577475,0.0,0.04846019108761591,1.2933907063604984
3000.0,395.0,june16,8.0,1.8499792578666125,0.0,1.8120492460182136,2.9228194056934784,2.371687968695389,0.0,2.1903779335020848,18.641942234513024,0.2094123111152991,0.0,0.14812215150713082,2.7875474456499045
3000.0,395.0,june16,11.5,1.8168842817425173,0.0,1.7724385458212875,2.9228194056934784,2.484820680631591,0.0,2.1681526010193792,18.641942234513024,0.23815902690683682,0.0,0.13939048706227603,2.7875474456499045
3000.0,395.0,june16,15.0,1.7788527472218205,0.0,1.7278259793152257,2.9228194056934784,2.645269522768908,0.0,2.1381627763309483,18.641942234513024,0.2758043439736515,0.0,0.132941817399464,2.7875474456499045
3000.0,395.0,annual,8.0,0.5386286113040468,0.0,0.5277580299724619,0.991622313153379,0.653476302136483,0.0,0.5848934903898155,7.703151914898237,0.07771439483696965,0.0,0.05354103369584886,1.1715035851383582
3000.0,395.0,annual,11.5,0.5281989051428243,0.0,0.5150997587048235,0.991622313153379,0.7037306135758072,0.0,0.5779772285272099,7.703151914898237,0.0896116419724496,0.0,0.05019303567039318,1.1715035851383582
3000.0,395.0,annual,15.0,0.5167171144817676,0.0,0.5011142182583377,0.991622313153379,0.7759891277777635,0.0,0.5692605179641221,7.703151914898237,0.10531568000598686,0.0,0.047737031534067935,1.1715035851383582
3000.0,395.0,sun,8.0,0.08004318895704522,0.0,0.07796146821154777,0.3540558017444474,0.08643449110344506,0.0,0.04859495945899957,4.576334597369426,0.03627938134579567,0.0,0.02354581403356959,0.7047117956017603
3000.0,395.0,sun,11.5,0.07783454281735888,0.0,0.075100702495523,0.3540558017444474,0.11962180955453866,0.0,0.04695331226643579,4.576334597369426,0.04318322490476521,0.0,0.02192706124806694,0.7047117956017603
3000.0,395.0,sun,15.0,0.07604364164154107,0.0,0.07217328058318763,0.3540558017444474,0.16821971673263436,0.0,0.04565771097942197,4.576334597369426,0.052451088932461025,0.0,0.0207563019686889,0.7047117956017603
3000.0,400.0,june16,8.0,0.6354447848973033,0.0,0.6219521395082152,1.404525583330899,0.6674121959756812,0.0,0.5681108303372856,12.451214115818136,0.11590820031463307,0.0,0.0779368692982374,1.9148140876219106
3000.0,400.0,june16,11.5,0.6213994607085802,0.0,0.6045361483149232,1.404525583330899,0.7477302585875555,0.0,0.5592814691578254,12.451214115818136,0.13466189551690555,0.0,0.07279363828273616,1.9148140876219106
3000.0,400.0,june16,15.0,0.6065062969143836,0.0,0.5858372169922961,1.404525583330899,0.8633070580870935,0.0,0.5490465741248506,12.451214115818136,0.15925248755462268,0.0,0.06903613012072478,1.9148140876219106
