m_GeV,delta_keV,halo,eff_sigma_keV,N_p_unit,N_iso_unit,N_hig,N_lo_per_event,frac_hi,N_lo_per_hi_event,delta_max_248keV_june,sigma_p_N1_cm2,sigma_p_N0p3_cm2,sigma_p_N3_cm2,sigma_p_N0p105_cm2,sigma_p_N3p65_cm2,sigma_p_higgsino_equiv_cm2,effective_A_over_Z_sq
1000.0,235.0,june16,11.5,59492.02898773949,251137.7559333356,15612.144702009917,0.02296859832172014,0.1396868190727849,0.1644292458957933,386.6151128700423,4.9825884187672e-43,1.49477652563016e-43,1.4947765256301602e-42,5.23171783970556e-44,1.8186447728500282e-42,7.778889138435231e-39,4.22136814303462
1000.0,240.0,june16,11.5,48018.2244266872,202527.12960340068,12648.418357461764,0.009597242534842974,0.15508754819312695,0.06188274072713917,386.6151128700423,6.173162339558081e-43,1.8519487018674243e-43,1.8519487018674243e-42,6.481820456535985e-44,2.2532042539386995e-42,7.808073985925804e-39,4.2177138372247205
1000.0,245.0,june16,11.5,38967.20155225741,164349.08286405337,10313.107384686571,0.002742923646965705,0.17027617269325251,0.016108675709472286,386.6151128700423,7.607020335954847e-43,2.2821061007864537e-43,2.282106100786454e-42,7.987371352752588e-44,2.776562422623519e-42,7.845201760219685e-39,4.217626011548486
1000.0,250.0,june16,11.5,31832.970466189887,134328.89513560178,8467.040340310394,0.0004379799395929755,0.18531740080629083,0.0023634042873868525,386.6151128700423,9.31186409254859e-43,2.793559227764577e-43,2.793559227764577e-42,9.777457297176018e-44,3.3988303937802355e-42,7.884392891509675e-39,4.219803969543899
1000.0,255.0,june16,11.5,26171.456232491782,110496.84613938052,6989.079273748994,2.840605849397067e-05,0.19975336348502512,0.00014220565800935903,386.6151128700423,1.1326243828773406e-42,3.397873148632022e-43,3.3978731486320216e-42,1.1892556020212076e-43,4.1340789975022935e-42,7.916001599310766e-39,4.222036601929664
1000.0,260.0,june16,11.5,21646.41195843261,91417.6457196409,5795.410999219797,0.0,0.21351306786056878,0.0,386.6151128700423,1.3693922817901368e-42,4.10817684537041e-43,4.10817684537041e-42,1.4378618958796434e-43,4.998281828533999e-42,7.936191092133254e-39,4.223223964100346
1000.0,265.0,june16,11.5,17979.05872292668,75873.01682545136,4812.100653302199,0.0,0.2263078648430679,0.0,386.6151128700423,1.6487197645407134e-42,4.946159293622141e-43,4.946159293622141e-42,1.7311557527677491e-43,6.017827140573605e-42,7.933805456058616e-39,4.220077257364926
1000.0,270.0,june16,11.5,14987.860638443515,63142.547483068935,3999.5509473482057,0.0,0.23811784609054182,0.0,386.6151128700423,1.9777625492657164e-42,5.93328764779715e-43,5.933287647797149e-42,2.0766506767290022e-43,7.218833304819865e-42,7.910162077545499e-39,4.212912636851571
1000.0,275.0,june16,11.5,12514.329481287024,52539.11567119688,3315.568299199927,0.0,0.24915686448445692,0.0,386.6151128700423,2.3686790018316495e-42,7.106037005494949e-43,7.10603700549495e-42,2.487112951923232e-43,8.645678356685521e-42,7.853517009453543e-39,4.198316477903181
1000.0,280.0,june16,11.5,10440.912841717116,43608.69812167813,2736.293314312133,0.0,0.25920564734923407,0.0,386.6151128700423,2.8390649279141317e-42,8.517194783742395e-43,8.517194783742396e-42,2.981018174309838e-43,1.0362586986886581e-41,7.768514381149497e-39,4.17671316510159
1000.0,285.0,june16,11.5,8695.320430038351,36052.65376955657,2243.9353191578152,0.0,0.2693852775584566,0.0,386.6151128700423,3.409009443967851e-42,1.0227028331903552e-42,1.0227028331903553e-41,3.579459916166243e-43,1.2442884470482655e-41,7.649596694662007e-39,4.146213363800966
1000.0,290.0,june16,11.5,7212.432999052462,29618.512946398005,1824.1938492909048,0.0,0.2793414364389322,0.0,386.6151128700423,4.10990708242581e-42,1.2329721247277429e-42,1.232972124727743e-41,4.3154024365471e-43,1.5001160850854205e-41,7.49726722091829e-39,4.106591069932872
1000.0,295.0,june16,11.5,5941.896508931913,24118.250987977262,1467.1595493028806,0.0,0.2894894245047055,0.0,386.6151128700423,4.988715205619715e-42,1.4966145616859147e-42,1.4966145616859145e-41,5.2381509659007005e-43,1.8208810500511961e-41,7.319241152677448e-39,4.059015661367122
1000.0,300.0,june16,11.5,4860.095321304116,19453.13371341114,1165.9853368306033,0.0,0.3004332406307583,0.0,386.6151128700423,6.099145696667806e-42,1.829743709000342e-42,1.8297437090003418e-41,6.4041029815011954e-43,2.2261881792837492e-41,7.111514449508137e-39,4.002623904954864
1000.0,305.0,june16,11.5,3928.90016827666,15460.48908996736,910.6525066678396,0.0,0.3133297480179602,0.0,386.6151128700423,7.544714346185447e-42,2.263414303855634e-42,2.263414303855634e-41,7.921950063494718e-43,2.753820736357688e-41,6.870613031446589e-39,3.9350679395727224
1000.0,310.0,june16,11.5,3133.129560516038,12091.534492386145,698.3663041333137,0.0,0.3276766676215523,0.0,386.6151128700423,9.460965112290191e-42,2.8382895336870573e-42,2.838289533687057e-41,9.9340133679047e-43,3.45325226598592e-41,6.607219239004323e-39,3.859251351991529
1000.0,315.0,june16,11.5,2466.478173329245,9306.95878744824,525.6163877930319,0.0,0.34443207966934136,0.0,386.6151128700423,1.201811951342593e-41,3.6054358540277785e-42,3.6054358540277783e-41,1.2619025489097224e-42,4.386613622400464e-41,6.316920566711887e-39,3.7733797477257767
1000.0,320.0,june16,11.5,1904.0194063256663,7001.872513626501,385.6512420276718,0.0,0.3641706893418912,0.0,386.6151128700423,1.556834419116065e-41,4.670503257348195e-42,4.670503257348195e-41,1.634676140071868e-42,5.682445629773637e-41,6.003951273635394e-39,3.6774165695813767
1000.0,325.0,june16,11.5,1438.6286134877628,5138.366391995741,275.20383834799753,0.0,0.38757576643767433,0.0,386.6151128700423,2.0604643329360193e-41,6.181392998808057e-42,6.181392998808058e-41,2.1634875495828202e-42,7.520694815216471e-41,5.6704769320313886e-39,3.5717115201389316
1000.0,330.0,june16,11.5,1061.9443572602568,3666.281619969037,190.1895349146001,0.0,0.4168512053676591,0.0,386.6151128700423,2.7913354651464753e-41,8.374006395439426e-42,8.374006395439425e-41,2.930902238403799e-42,1.0188374447784635e-40,5.308827939068371e-39,3.4524234672970913
1000.0,335.0,june16,11.5,761.948112802291,2531.847197743923,126.83240813004905,0.0,0.4514197951268028,0.0,386.6151128700423,3.8903475139938963e-41,1.167104254198169e-41,1.1671042541981688e-40,4.0848648896935906e-42,1.419976842607772e-40,4.934221436625955e-39,3.3228603827527063
1000.0,340.0,june16,11.5,528.6524378194307,1680.425107911017,80.95808947862828,0.0,0.49322547843263714,0.0,386.6151128700423,5.607167837264785e-41,1.6821503511794355e-41,1.6821503511794356e-40,5.887526229128024e-42,2.0466162606016465e-40,4.539455954909691e-39,3.178695467370552
1000.0,345.0,june16,11.5,352.4376324498193,1063.034505491155,49.036184035782,0.0,0.5447257231417929,0.0,386.6151128700423,8.410687944496925e-41,2.5232063833490775e-41,2.5232063833490773e-40,8.83122234172177e-42,3.0699010997413775e-40,4.1242804191388423e-39,3.01623438479576
1000.0,350.0,june16,11.5,224.70817673474224,637.7130515790276,28.121756255815527,0.0,0.6063644700493227,0.0,386.6151128700423,1.3191522398100748e-40,3.9574567194302244e-41,3.957456719430224e-40,1.3851098518005783e-41,4.814905675306773e-40,3.7096877752252034e-39,2.8379610428320943
1000.0,355.0,june16,11.5,134.4800028702842,354.304601492565,14.939985889494194,0.0,0.6793214357500792,0.0,386.6151128700423,2.204225820319146e-40,6.612677460957438e-41,6.6126774609574386e-40,2.3144371113351036e-41,8.045424244164883e-40,3.293110265282681e-39,2.634626665157924
1000.0,360.0,june16,11.5,74.98881444793363,180.72149218810847,7.397888358780536,0.0,0.7611048841259197,0.0,386.6151128700423,3.9529134688359044e-40,1.1858740406507714e-40,1.1858740406507714e-39,4.1505591422776994e-41,1.4428134161251053e-39,2.9243212534367926e-39,2.4099793218305554
1000.0,365.0,june16,11.5,38.16673489208074,82.38539569964809,3.41314471186058,0.0,0.8428631515752725,0.0,386.6151128700423,7.766561522263692e-40,2.3299684566791076e-40,2.3299684566791077e-39,8.154889598376876e-41,2.8347949556262475e-39,2.6508398389054182e-39,2.1585654610644287
1000.0,370.0,june16,11.5,17.29714561017862,32.41653099744822,1.5041053499996384,0.0,0.9121411854492222,0.0,386.6151128700423,1.7137179817046836e-39,5.141153945114051e-40,5.141153945114051e-39,1.7994038807899177e-40,6.255070633222095e-39,2.5776123846725973e-39,1.8740971330190164
1000.0,375.0,june16,11.5,6.6281917665318275,10.467514235892196,0.6761946230361467,0.0,0.9565873318347452,0.0,386.6151128700423,4.4721743891000316e-39,1.3416523167300095e-39,1.3416523167300095e-38,4.695783108555033e-40,1.6323436520215117e-38,3.024060275189406e-39,1.5792413081266774
1000.0,380.0,june16,11.5,2.062772708823841,2.6832685964994547,0.3204054589738336,0.0,0.9793691043270472,0.0,386.6151128700423,1.437018695153717e-38,4.31105608546115e-39,4.3110560854611504e-38,1.5088696299114026e-39,5.245118237311066e-38,4.604286345747061e-39,1.3008067175900395
1000.0,385.0,june16,11.5,0.4868071528993286,0.6006640722384474,0.1480087108114887,0.0,0.9786945978955308,0.0,386.6151128700423,6.089152406200854e-38,1.826745721860256e-38,1.8267457218602562e-37,6.393610026510896e-39,2.2225406282633116e-37,9.012475975764627e-39,1.233885058304935
1000.0,390.0,june16,11.5,0.0805840819595026,0.1472192506475176,0.0556757658140057,0.0,0.9750490112670595,0.0,386.6151128700423,3.6784472495726996e-37,1.10353417487181e-37,1.1035341748718099e-36,3.862369612051334e-38,1.3426332460940354e-36,2.04800367626383e-38,1.8269023741128227
1000.0,395.0,june16,11.5,0.0066567880273341,0.0395275018515335,0.0144522335002004,0.0,0.9601643538995042,0.0,386.6151128700423,4.452962801670957e-36,1.335888840501287e-36,1.335888840501287e-35,4.675610941754504e-37,1.6253314226098993e-35,6.435525817745523e-38,5.937924069269698
1000.0,400.0,june16,11.5,6.61969521205552e-05,0.0058881904063189,0.0014906383936802,0.0,0.6234140204909019,0.0,386.6151128700423,4.4779145436097645e-34,1.3433743630829293e-34,1.3433743630829293e-33,4.7018102707902526e-35,1.6344388084175642e-33,6.674951342323665e-37,88.94956969613295
1000.0,200.0,june16,15.0,300261.9454371745,1311981.178198828,81062.30744392442,0.2758471698215089,0.056163437829930794,4.911507921876242,386.6151128700423,9.87218990444115e-44,2.9616569713323447e-44,2.9616569713323448e-43,1.0365799399663206e-44,3.60334931512102e-43,8.002624931786152e-39,4.369455397648254
1000.0,205.0,june16,15.0,236908.89359308837,1027613.215256578,63337.49410492365,0.23067394086424836,0.06471236753619325,3.5646036398719887,386.6151128700423,1.2512164070649364e-43,3.7536492211948093e-44,3.753649221194809e-43,1.313777227418183e-44,4.566939885787018e-43,7.924891180645916e-39,4.337588174387379
1000.0,210.0,june16,15.0,186880.4956642273,805103.5011357892,49551.722520842966,0.18615271903273425,0.07442476295917312,2.5012201803699563,386.6151128700423,1.5861703148297834e-43,4.75851094448935e-44,4.75851094448935e-43,1.6654788305712725e-44,5.7895216491287095e-43,7.859747131124355e-39,4.308119465727114
1000.0,215.0,june16,15.0,147807.46818997865,633030.361362971,38953.189618470446,0.14397855707006846,0.08515126201486395,1.690856408504382,386.6151128700423,2.0054757602794184e-43,6.016427280838254e-44,6.016427280838254e-43,2.1057495482933888e-44,7.319986525019876e-43,7.811967756541035e-39,4.282803630391191
1000.0,220.0,june16,15.0,116948.4590886806,498285.03799874085,30689.29498683245,0.1053908395539129,0.09724672513213412,1.0837469273203078,386.6151128700423,2.5346575487454556e-43,7.603972646236367e-44,7.603972646236367e-43,2.661390426182728e-44,9.251500052920913e-43,7.778685320405092e-39,4.2607234150977344
1000.0,225.0,june16,15.0,92914.08842906644,394381.6405081726,24349.205773113477,0.07161672731466893,0.11020101301391348,0.6498735842439755,386.6151128700423,3.1903051480677556e-43,9.570915444203267e-44,9.570915444203267e-43,3.3498204054711433e-44,1.1644613790447308e-42,7.768139652932504e-39,4.244583864257099
1000.0,230.0,june16,15.0,74164.3101660877,313863.71212054923,19440.316828077357,0.04374121772395178,0.12428477276685553,0.3519434983882173,386.6151128700423,3.996859054974613e-43,1.199057716492384e-43,1.1990577164923838e-42,4.1967020077233433e-44,1.4588535550657338e-42,7.770020634587633e-39,4.232004739444961
1000.0,235.0,june16,15.0,59437.53317994598,251128.25333680332,15622.70317342161,0.022989657276432096,0.13884406465882054,0.16557897042933914,386.6151128700423,4.98715674733429e-43,1.496147024200287e-43,1.496147024200287e-42,5.236514584701004e-44,1.820312212777016e-42,7.791286954293041e-39,4.225078664966081
1000.0,240.0,june16,15.0,47969.24860960706,202519.1003856916,12657.99885074484,0.009607041162265422,0.15416442744244085,0.06231684780752892,386.6151128700423,6.179465037188573e-43,1.8538395111565718e-43,1.8538395111565717e-42,6.488438289048e-44,2.255504738573829e-42,7.821966133895086e-39,4.221852671361877
1000.0,245.0,june16,15.0,38923.22544960601,164342.27935679696,10321.769924817729,0.002746022647381795,0.169271638481879,0.016222579706852452,386.6151128700423,7.615614873105893e-43,2.284684461931768e-43,2.284684461931768e-42,7.996395616761187e-44,2.779699428683651e-42,7.860662455621899e-39,4.222216362042536
1000.0,250.0,june16,15.0,31793.634178118977,134323.25127657372,8474.868562535074,0.0004385218249583474,0.18423557913791822,0.0023802233369379275,386.6151128700423,9.323385083397562e-43,2.7970155250192684e-43,2.7970155250192685e-42,9.789554337567438e-44,3.40303555544011e-42,7.901446313969443e-39,4.2248473554186425
1000.0,255.0,june16,15.0,26136.382876034007,110492.20647020754,6996.131204069134,2.8444177610140832e-05,0.19859890650961082,0.00014322424080801438,386.6151128700423,1.1341442924570954e-42,3.4024328773712865e-43,3.4024328773712865e-42,1.19085150707995e-43,4.139626667468399e-42,7.934622274375995e-39,4.227524787736576
1000.0,260.0,june16,15.0,21615.22544259001,91413.9070830219,5801.751244276367,0.0,0.21229103665830854,0.0,386.6151128700423,1.3713680453186834e-42,4.1141041359560504e-43,4.11410413595605e-42,1.4399364475846175e-43,5.0054933654131945e-42,7.95633626328852e-39,4.229144281923731
1000.0,265.0,june16,15.0,17951.395319566607,75870.01665416658,4817.772302795043,0.0,0.22502204086977498,0.0,386.6151128700423,1.6512604695423187e-42,4.953781408626956e-43,4.953781408626956e-42,1.7338234930194343e-43,6.027100713829463e-42,7.955396954861321e-39,4.226413340219298
1000.0,270.0,june16,15.0,14963.414738042107,63140.237039578446,4004.624485584669,0.0,0.23677335088306456,0.0,386.6151128700423,1.9809936423780437e-42,5.942980927134131e-43,5.942980927134131e-42,2.080043324496946e-43,7.23062679467986e-42,7.933135646054673e-39,4.219640913851998
1000.0,275.0,june16,15.0,12492.835864556097,52537.41678967699,3320.0847147747145,0.0,0.24775918519145218,0.0,386.6151128700423,2.3727542557752647e-42,7.1182627673257935e-43,7.118262767325794e-42,2.4913919685640278e-43,8.660553033579716e-42,7.87774513651611e-39,4.20540358964716
1000.0,280.0,june16,15.0,10422.1072796333,43607.54762038976,2740.305827121897,0.0,0.257756967458257,0.0,386.6151128700423,2.8441877126187383e-42,8.532563137856215e-43,8.532563137856215e-42,2.986397098249675e-43,1.0381285151058395e-41,7.793944162317629e-39,4.184139200486534
1000.0,285.0,june16,15.0,8678.863597969632,36051.8882184627,2247.4848046416737,0.0,0.2678815620714816,0.0,386.6151128700423,3.4154735962507815e-42,1.0246420788752344e-42,1.0246420788752345e-41,3.5862472760633204e-43,1.2466478626315351e-41,7.676225008228484e-39,4.153987191006991
1000.0,290.0,june16,15.0,7198.176587139684,29618.1273455974,1827.3215108328936,0.0,0.27778927618270566,0.0,386.6151128700423,4.118046995024646e-42,1.2354140985073937e-42,1.2354140985073937e-41,4.323949344775878e-43,1.5030871531839957e-41,7.524995856629292e-39,4.114670845740763
1000.0,295.0,june16,15.0,5929.567104027248,24118.160828450873,1469.8981577792604,0.0,0.28788016875153005,0.0,386.6151128700423,4.999088288282422e-42,1.4997264864847268e-42,1.4997264864847265e-41,5.2490427026965425e-43,1.824667225223084e-41,7.348150665522208e-39,4.067440405905902
1000.0,300.0,june16,15.0,4849.524172219195,19453.306210544422,1168.3786946107496,0.0,0.2987687083767292,0.0,386.6151128700423,6.112440811025515e-42,1.8337322433076546e-42,1.8337322433076544e-41,6.4180628515767904e-43,2.231040896024313e-41,7.141645615671463e-39,4.011384523451582
1000.0,305.0,june16,15.0,3919.884770447169,15460.852118764424,912.7313225741829,0.0,0.3116015405768401,0.0,386.6151128700423,7.562066540273787e-42,2.2686199620821364e-42,2.2686199620821365e-41,7.940169867287477e-43,2.7601542871999325e-41,6.90213499469807e-39,3.9442108694946905
1000.0,310.0,june16,15.0,3125.506208760237,12092.06005458347,700.1618209188966,0.0,0.32587654930297943,0.0,386.6151128700423,9.484041139078492e-42,2.8452123417235475e-42,2.8452123417235477e-41,9.958243196032415e-43,3.4616750157636495e-41,6.640363513606923e-39,3.868832517654766
1000.0,315.0,june16,15.0,2460.072172223182,9307.59164914324,527.1544186788611,0.0,0.3425532657312643,0.0,386.6151128700423,1.204941456556508e-41,3.6148243696695244e-42,3.614824369669524e-41,1.2651885293843333e-42,4.3980363164312544e-41,6.351902130731063e-39,3.783462840739308
1000.0,320.0,june16,15.0,1898.6936799808805,7002.588109939602,386.96187583215135,0.0,0.36219926556519977,0.0,386.6151128700423,1.5612012499365262e-41,4.6836037498095794e-42,4.683603749809579e-41,1.6392613124333527e-42,5.698384562268321e-41,6.041253642269376e-39,3.6881083998816053
1000.0,325.0,june16,15.0,1434.256412312296,5139.153108147548,276.31476760599946,0.0,0.38550077823823675,0.0,386.6151128700423,2.0667454724178685e-41,6.200236417253606e-42,6.200236417253606e-41,2.1700827460387616e-42,7.543620974325219e-41,5.710722949118949e-39,3.583148078705291
1000.0,330.0,june16,15.0,1058.3934511830612,3667.090119718105,191.11949758929256,0.0,0.4146621861465309,0.0,386.6151128700423,2.80070038521056e-41,8.40210115563168e-42,8.40210115563168e-41,2.9407354044710875e-42,1.0222556406018545e-40,5.352684505195804e-39,3.4647702285185815
1000.0,335.0,june16,15.0,759.1151165501582,2532.657623484519,127.60143760339535,0.0,0.44910849960933447,0.0,386.6151128700423,3.904866181434911e-41,1.1714598544304732e-41,1.1714598544304732e-40,4.1001094905066563e-42,1.4252761562237425e-40,4.982665383999755e-39,3.3363287968685507
1000.0,340.0,june16,15.0,526.4356724890574,1681.217867191922,81.58712414885099,0.0,0.49078640882788094,0.0,386.6151128700423,5.63077903216057e-41,1.689233709648171e-41,1.689233709648171e-40,5.912317983768597e-42,2.055234346738608e-40,4.593990679516314e-39,3.193586519779144
1000.0,345.0,june16,15.0,350.7396859008778,1063.7913102208238,49.54287754936134,0.0,0.5421616946447924,0.0,386.6151128700423,8.451404462027303e-41,2.535421338608191e-41,2.535421338608191e-40,8.873974685128667e-42,3.0847626286399655e-40,4.1870689638234475e-39,3.0329938498076343
