E_keV,K_Xe_L10,K_Xe_O1_delta366,K_F_L10 (velocity-independent kernels, unit coupling, arbitrary norm)
2.370000000000000000e+02,5.155836200571503269e+00,1.057791107287892839e+06,5.626011418441210310e+01
2.380000000000000000e+02,5.119784397663375231e+00,9.803863782948534936e+05,5.653432658502836006e+01
2.390000000000000000e+02,5.082646134359475099e+00,9.067293927355565829e+05,5.680780639661100651e+01
2.400000000000000000e+02,5.044458693221649526e+00,8.367456772375913570e+05,5.708054687258751159e+01
2.410000000000000000e+02,5.005260178050232156e+00,7.703596068180843722e+05,5.735254134439857410e+01
2.420000000000000000e+02,4.965089471026312040e+00,7.074945445105901454e+05,5.762378322102584605e+01
2.430000000000000000e+02,4.923986189555258797e+00,6.480729758069484960e+05,5.789426598852166705e+01
2.440000000000000000e+02,4.881990642863761387e+00,5.920166380112838233e+05,5.816398320954083090e+01
2.450000000000000000e+02,4.839143788385175782e+00,5.392466445824113907e+05,5.843292852287467554e+01
2.460000000000000000e+02,4.795487188019793123e+00,4.896836045404369943e+05,5.870109564298747529e+01
2.470000000000000000e+02,4.751062964281240752e+00,4.432477370252325782e+05,5.896847835955432515e+01
2.480000000000000000e+02,4.705913756414985549e+00,3.998589811028016265e+05,5.923507053700173941e+01
2.490000000000000000e+02,4.660082676510719502e+00,3.594371009036202449e+05,5.950086611405014025e+01
2.500000000000000000e+02,4.613613265669365582e+00,3.219017861695493339e+05,5.976585910325832174e+01
2.510000000000000000e+02,4.566549450276579769e+00,2.871727483364399523e+05,6.003004359057005956e+01
2.520000000000000000e+02,4.518935498405350693e+00,2.551698122266588616e+05,6.029341373486301592e+01
2.530000000000000000e+02,4.470815976428731631e+00,2.258130034295354562e+05,6.055596376749937804e+01
2.540000000000000000e+02,4.422235705838999387e+00,1.990226315093452577e+05,6.081768799187861418e+01
2.550000000000000000e+02,4.373239720366182581e+00,1.747193691168734513e+05,6.107858078299269522e+01
2.560000000000000000e+02,4.323873223393292164e+00,1.528243270755629637e+05,6.133863658698265908e+01
2.570000000000000000e+02,4.274181545727504528e+00,1.332591255979366833e+05,6.159784992069784693e+01
2.580000000000000000e+02,4.224210103777249259e+00,1.159459616887151642e+05,6.185621537125668112e+01
2.590000000000000000e+02,4.174004358135082526e+00,1.008076728330006299e+05,6.211372759560987333e+01
2.600000000000000000e+02,4.123609772651013472e+00,8.776779710490656726e+04,0.000000000000000000e+00
2.610000000000000000e+02,4.073071773974533016e+00,7.675062975063460181e+04,0.000000000000000000e+00
2.620000000000000000e+02,4.022435711664978264e+00,6.768127637263799261e+04,0.000000000000000000e+00
2.630000000000000000e+02,3.971746818826778380e+00,6.048570280195826490e+04,0.000000000000000000e+00
2.640000000000000000e+02,3.921050173368068048e+00,5.509078175901804207e+04,0.000000000000000000e+00
2.650000000000000000e+02,3.870390659864844540e+00,5.142433639153889089e+04,0.000000000000000000e+00
2.660000000000000000e+02,3.819812932088543000e+00,4.941518079565034714e+04,0.000000000000000000e+00
2.670000000000000000e+02,3.769361376196114666e+00,4.899315760713370400e+04,0.000000000000000000e+00
2.680000000000000000e+02,3.719080074640185085e+00,5.008917276160651090e+04,0.000000000000000000e+00
2.690000000000000000e+02,3.669012770788192768e+00,5.263522750140353310e+04,0.000000000000000000e+00
2.700000000000000000e+02,3.619202834304577010e+00,5.656444774629172025e+04,0.000000000000000000e+00
2.710000000000000000e+02,3.569693227294246540e+00,6.181111088739937986e+04,0.000000000000000000e+00
2.720000000000000000e+02,3.520526471246166800e+00,6.831067011744732736e+04,0.000000000000000000e+00
2.730000000000000000e+02,3.471744614775618132e+00,7.599977637498416880e+04,0.000000000000000000e+00
2.740000000000000000e+02,3.423389202198889425e+00,8.481629797754211177e+04,0.000000000000000000e+00
2.750000000000000000e+02,3.375501242963375503e+00,9.469933805167426181e+04,0.000000000000000000e+00
2.760000000000000000e+02,3.328121181910974613e+00,1.055892498196452798e+05,0.000000000000000000e+00
2.770000000000000000e+02,3.281288870442072181e+00,1.174276498445670877e+05,0.000000000000000000e+00
2.780000000000000000e+02,3.235043538551576781e+00,1.301574292885553732e+05,0.000000000000000000e+00
2.790000000000000000e+02,3.189423767758790884e+00,1.437227632885111962e+05,0.000000000000000000e+00
2.800000000000000000e+02,3.144467464962436676e+00,1.580691185149521625e+05,0.000000000000000000e+00
2.810000000000000000e+02,3.100211837197171416e+00,1.731432589776866371e+05,0.000000000000000000e+00
2.820000000000000000e+02,3.056693367327432576e+00,1.888932501779157901e+05,0.000000000000000000e+00
