m_chi_GeV,kind,ff,T_GeV,E_R_max_keV,N_lo
0.1,const,shell,0.08807692733975461,413.36435407165754,1184.4834036485383
0.1,const,shell,0.09013370389517433,426.02318980926464,1184.4834036485383
0.1,const,shell,0.09223851039358476,439.11945037666834,1184.4834036485383
0.1,const,shell,0.09439246843247669,452.6700359400849,1184.4834036485386
0.1,const,shell,0.09659672580093832,466.69255610715527,1184.4834036485381
0.1,const,shell,0.09885245709128276,481.2053612892233,1184.4834036485381
0.1,const,shell,0.10116086432495808,496.2275754894745,1184.4834036485386
0.1,const,shell,0.10352317759307378,511.77913058260253,1184.4834036485381
0.1,const,shell,0.1059406557118851,527.8808021547034,1184.4834036485383
0.1,const,shell,0.10841458689358349,544.5542469752638,1184.4834036485381
0.1,const,shell,0.11094628943275218,561.8220421764526,1184.4834036485383
0.1,const,shell,0.11353711240885178,579.7077262183693,1184.4834036485383
0.1,const,shell,0.11618843640511002,598.2358417225562,1184.4834036485383
0.1,const,shell,0.118901674244199,617.4319802598709,1184.4834036485381
0.1,const,shell,0.1216782717410923,637.3228291827999,1184.4834036485383
0.1,const,shell,0.12451970847350319,657.9362205964427,1184.4834036485381
0.1,const,shell,0.12742749857031335,679.3011825667436,1184.4834036485383
0.1,const,shell,0.13040319151841315,701.4479926690989,1184.4834036485383
0.1,const,shell,0.13344837298838383,724.408233985231,1184.4834036485381
0.1,const,shell,0.13656466567946096,748.2148536611834,1184.4834036485381
0.1,const,shell,0.1397537301842291,772.9022241444886,1184.4834036485383
0.1,const,shell,0.1430172658735088,798.5062072240203,1184.4834036485383
0.1,const,shell,0.14635701180190797,825.0642210017159,1184.4834036485383
0.1,const,shell,0.14977474763452,852.6153099313092,1184.4834036485383
0.1,const,shell,0.15327229459526134,881.2002180654281,1184.4834036485383
0.1,const,shell,0.1568515164373548,910.8614656589223,1184.4834036485383
0.1,const,shell,0.16051432043647615,941.6434292830993,1184.4834036485383
0.1,const,shell,0.16426265840709303,973.5924256126401,1184.4834036485381
0.1,const,shell,0.16809852774253636,1006.7567990544062,1184.4834036485383
0.1,const,shell,0.1720239724793599,1041.187013395133,1184.4834036485386
0.1,const,shell,0.17604108438655525,1076.9357476531384,1184.4834036485381
0.1,const,shell,0.18015200408020238,1114.0579963276577,1184.4834036485383
0.1,const,shell,0.1843589221641488,1152.611174248301,1184.4834036485383
0.1,const,shell,0.18866408039732582,1192.655226236432,1184.4834036485386
0.1,const,shell,0.19306977288832497,1234.2527417999759,1184.4834036485386
0.1,const,shell,0.19757834731786994,1277.4690750932941,1184.4834036485383
0.1,const,shell,0.20219220618983536,1322.3724703843864,1184.4834036485383
0.1,const,shell,0.20691380811147903,1369.0341932827605,1184.4834036485383
0.1,const,shell,0.21174566910357118,1417.5286679929263,1184.4834036485383
0.1,const,shell,0.2166903639411181,1467.9336208705438,1184.4834036485381
0.1,const,shell,0.22175052752539318,1520.3302305709306,1184.4834036485383
0.1,const,shell,0.2269288562880081,1574.803285092874,1184.4834036485381
0.1,const,shell,0.23222810962777246,1631.4413460345095,1184.4834036485381
0.1,const,shell,0.23765111138110728,1690.3369203924724,1184.4834036485381
0.1,const,shell,0.24320075132679475,1751.586640250612,1184.4834036485381
0.1,const,shell,0.24887998672586673,1815.2914507203445,1184.4834036485381
0.1,const,shell,0.25469184389745403,1881.5568065112132,1184.4834036485381
0.1,const,shell,0.26063941983143474,1950.492877527408,1184.4834036485383
0.1,const,shell,0.2667258838387405,2022.214763903988,1184.4834036485381
0.1,const,shell,0.2729544792402007,2096.8427209153497,1184.4834036485383
0.1,const,shell,0.2793285250948253,2174.5023942081134,1184.4834036485383
0.1,const,shell,0.28585141796844715,2255.3250658310926,1184.4834036485381
0.1,const,shell,0.2925266337436645,2339.4479115563863,1184.4834036485383
0.1,const,shell,0.29935772947204903,2427.014270008033,1184.4834036485383
0.1,const,shell,0.3063483452696084,2518.1739241380437,1184.4834036485381
0.1,const,shell,0.3135022062565112,2613.08339561393,1184.4834036485383
0.1,const,shell,0.32082312454210776,2711.9062527073615,1184.4834036485383
0.1,const,shell,0.3283150012563047,2814.813432300159,1184.4834036485386
0.1,const,shell,0.3359818286283781,2921.9835766516026,1184.4834036485383
0.1,const,shell,0.34382769211433073,3033.603385599984,1184.4834036485383
0.1,const,shell,0.3518567725739263,3149.867984901556,1184.4834036485383
0.1,const,shell,0.360073348498562,3270.9813114416547,1184.4834036485383
0.1,const,shell,0.3684817982911677,3397.1565160857176,1184.4834036485383
0.1,const,shell,0.3770866025993452,3528.61638497227,1184.4834036485386
0.1,const,shell,0.3858923467029903,3665.593780085864,1184.4834036485381
0.1,const,shell,0.3949037229576702,3808.33209998538,1184.4834036485383
0.1,const,shell,0.40412553329506,3957.085761602262,1184.4834036485386
0.1,const,shell,0.4135626917817706,4112.1207040639165,1184.4834036485383
0.1,const,shell,0.4232202272379275,4273.714915540034,1184.4834036485383
0.1,const,shell,0.4331032859169001,4442.158984154044,1184.483403648538
0.1,const,shell,0.44321713424760856,4617.756674048121,1184.4834036485383
0.1,const,shell,0.45356716164087024,4800.825527738412,1184.4834036485381
0.1,const,shell,0.46415888336127775,4991.697495947454,1184.4834036485386
0.1,const,shell,0.47499794346614127,5190.71959615323,1184.4834036485381
0.1,const,shell,0.48609011781306305,5398.254601149117,1184.4834036485386
0.1,const,shell,0.49744131713774514,5614.68175896583,1184.4834036485383
0.1,const,shell,0.5090575902036681,5840.3975455659765,1184.4834036485383
0.1,const,shell,0.5209451270253211,6075.816451783815,1184.4834036485383
0.1,const,shell,0.5331102621667033,6321.371806047414,1184.4834036485383
0.1,const,shell,0.5455594781168515,6577.516634487563,1184.4834036485383
0.1,const,shell,0.5582994087441919,6844.7245601079185,1184.4834036485381
0.1,const,shell,0.571336842831558,7123.490742763903,1184.4834036485386
0.1,const,shell,0.584678727693759,7414.3328617739935,1184.4834036485386
0.1,const,shell,0.5983321728796283,7717.792143066146,1184.4834036485383
0.1,const,shell,0.6123044539605184,8034.434432844523,1184.4834036485383
0.1,const,shell,0.6266030164072656,8364.851319847745,1184.4834036485381
0.1,const,shell,0.6412354795576917,8709.661308359227,1184.4834036485386
0.1,const,shell,0.6562096406767555,9069.51104422316,1184.4834036485386
0.1,const,shell,0.6715334791115142,9445.076596216528,1184.4834036485386
0.1,const,shell,0.6872151605431122,9837.064795228443,1184.4834036485383
0.1,const,shell,0.7032630413380644,10246.214633802865,1184.4834036485386
0.1,const,shell,0.7196856730011514,10673.298728709904,1184.4834036485383
0.1,const,shell,0.7364918067322965,11119.124849324115,1184.4834036485383
0.1,const,shell,0.7536903980898542,11584.537514706386,1184.4834036485381
0.1,const,shell,0.7712906117627992,12070.419662408754,1184.4834036485386
0.1,const,shell,0.7893018264543568,12577.694392148642,1184.4834036485381
0.1,const,shell,0.8077336398796711,13107.326787631679,1184.4834036485381
0.1,const,shell,0.8265958738801813,13660.325819939993,1184.4834036485383
0.1,const,shell,0.84589857965743,14237.746336045957,1184.4834036485386
0.1,const,shell,0.8656520431290936,14840.6911361598,1184.4834036485381
0.1,const,shell,0.8858667904100823,15470.313143773714,1184.4834036485383
0.1,const,shell,0.9065535934216359,16127.817672425517,1184.4834036485383
0.1,const,shell,0.927723475631406,16814.464793371255,1184.4834036485386
0.1,const,shell,0.949387717927582,17531.5718085284,1184.4834036485386
0.1,const,shell,0.9715578646301858,18280.51583323052,1184.4834036485383
0.1,const,shell,0.9942457296427418,19062.736493520002,1184.4834036485381
0.1,const,shell,1.0174634027476064,19879.738742898313,1184.4834036485383
0.1,const,shell,1.0412232560483043,20733.09580365252,1184.4834036485383
0.1,const,shell,1.0655379505623053,21624.452238083984,1184.4834036485383
0.1,const,shell,1.0904204429677526,22555.527155179596,1184.4834036485383
0.1,const,shell,1.115883992507748,23528.117558488506,1184.4834036485381
0.1,const,shell,1.1419421680558648,24544.101841196923,1184.4834036485383
0.1,const,shell,1.168608855346651,25605.44343463176,1184.4834036485381
0.1,const,shell,1.1958982643749794,26714.194616670964,1184.4834036485381
0.1,const,shell,1.2238249369681924,27872.500486793542,1184.4834036485386
0.1,const,shell,1.252403754535072,29082.603114765785,1184.4834036485386
0.1,const,shell,1.2816499459957584,30346.845870233145,1184.4834036485381
0.1,const,shell,1.3115790958968503,31667.677940769816,1184.4834036485381
0.1,const,shell,1.342207152716012,33047.659046229295,1184.4834036485383
0.1,const,shell,1.3735504373605123,34489.464357540375,1184.483403648538
0.1,const,shell,1.405625651864215,35995.88962840344,1184.4834036485381
0.1,const,shell,1.438449888287663,37569.85654866346,1184.4834036485383
0.1,const,shell,1.4720406378260014,39214.41832846721,1184.4834036485386
0.1,const,shell,1.506415800129591,40932.76552265342,1184.4834036485383
0.1,const,shell,1.5415936928422718,42728.23210517581,1184.4834036485381
0.1,const,shell,1.5775930613623614,44604.301803723014,1184.4834036485383
0.1,const,shell,1.6144330888316019,46564.61470507217,1184.4834036485383
0.1,const,shell,1.6521334063573685,48612.97414209773,1184.4834036485383
0.1,const,shell,1.69071410347358,50753.35387375174,1184.4834036485383
0.1,const,shell,1.7301957388458944,52989.905569739836,1184.4834036485386
0.1,const,shell,1.770599351226898,55326.96661203554,1184.4834036485381
